 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 0 0 0 0 50 27497.180000000004
 1 0 0 0 0 50 28179.62178304139
 2 0 0 0 0 50 28861.33953502556
 3 0 0 0 0 50 29550.14512481565
 4 0 0 0 0 50 30247.7043024337
 5 0 0 0 0 50 30920.20394324506
 6 0 0 0 0 50 31565.722668070863
 7 0 0 0 0 50 32224.698766505506
 8 0 0 0 0 50 32887.38785581636
 9 0 0 0 0 50 33536.02898286464
 10 0 0 0 0 50 34181.69074694151
 11 0 0 0 0 50 34830.64540038092
 12 0 0 0 0 50 35465.82915382036
 13 0 0 0 0 50 36092.99660575445
 14 0 0 0 0 50 36734.01016495374
 15 0 0 0 0 50 37368.76422477745
 16 0 0 0 0 50 37996.00688397675
 17 0 0 0 0 50 38633.81882292377
 18 0 0 0 0 50 39260.87568897077
 19 0 0 0 0 50 39874.161655017815
 20 0 0 0 0 50 40501.05515544517
 21 0 0 0 0 50 41128.112021492205
 22 0 0 0 0 50 41765.835079125834
 23 0 0 0 0 50 42406.581777601314
 24 0 0 0 0 50 43033.5575760768
 25 0 0 0 0 50 43687.10005165619
 26 0 0 0 0 50 44340.553645922235
 27 0 0 0 0 50 44989.027393157805
 28 0 0 0 0 50 45643.070412120695
 29 0 0 0 0 50 46295.56819535319
 30 0 0 0 0 50 46937.472810705716
 31 0 0 0 0 50 47565.606526058255
 32 0 0 0 0 50 48207.70713610181
 33 0 0 0 0 50 48868.44356605633
 34 0 0 0 0 50 49526.34996206311
 35 0 0 0 0 50 50159.73038516991
 36 0 0 0 0 50 50805.52038912056
 37 0 0 0 0 50 51521.089638845275
 38 0 0 0 0 50 52216.62067545255
 39 0 0 0 0 50 52886.662813303716
 40 0 0 0 0 50 53565.98809137221
 41 0 0 0 0 50 54245.30880223223
 42 0 0 0 0 50 54914.74073580191
 43 0 0 0 0 50 55580.29511387043
 44 0 0 0 0 50 56262.102623995605
 45 0 0 0 0 50 56993.792576235246
 46 0 0 0 0 50 57703.64040720217
 47 0 0 0 0 50 58403.69376741795
 48 0 0 0 0 50 59150.381768540225
 49 0 0 0 0 50 59914.349110773066
 50 0 0 0 0 50 60699.98392850439
 51 0 0 0 0 50 61541.013536132275
 52 0 0 0 0 50 62310.44008720687
 53 0 0 0 0 50 63210.47667164456
 54 0 0 0 0 50 64110.82934213345
 55 0 0 0 0 50 65057.23799907889
 56 0 0 0 0 50 66017.15976863468
 57 0 0 0 0 50 66997.59180276524
