 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 7 10 11 7 15 25616.177499999994
 1 7 10 13 7 13 26195.719071383326
 2 8 10 13 6 13 26664.77691925443
 3 8 10 12 6 14 27251.646701476642
 4 8 10 13 6 13 27882.876377841756
 5 9 9 12 6 14 28495.094956530527
 6 9 9 12 6 14 29018.401769297696
 7 8 10 12 6 14 29561.789736744464
 8 8 9 11 8 14 30226.862553287097
 9 9 10 11 6 14 30814.013484563115
 10 8 9 12 9 12 31405.24010861289
 11 8 9 12 8 13 32110.12762412686
 12 7 10 12 9 12 32846.89119544527
 13 8 9 12 9 12 33376.91669926574
 14 8 9 12 9 12 33801.5617074171
 15 8 9 12 9 12 34403.515627408575
 16 8 9 12 8 13 34953.56997963807
 17 7 10 11 9 13 35664.926156834794
 18 8 9 12 8 13 36257.86422062307
 19 8 9 12 8 13 36807.8574197091
 20 7 10 11 9 13 37437.861063616525
 21 8 9 11 9 13 37847.493852811516
 22 8 9 11 9 13 38360.16231740829
 23 8 9 11 9 13 38841.43759024355
 24 6 10 11 9 14 39646.334085718285
 25 7 9 11 9 14 40369.19177836457
 26 8 9 11 9 13 40873.63196843746
 27 8 9 11 8 14 41395.646325409165
 28 7 10 11 9 13 42066.741864736985
 29 8 9 11 9 13 42683.76863938334
 30 8 10 11 8 13 43282.90987616496
 31 8 9 11 9 13 43735.52336769145
 32 8 9 11 9 13 44300.776409762424
 33 8 9 11 9 13 44901.1947043413
 34 8 9 11 9 13 45407.98655426949
 35 7 10 11 9 13 46213.321849175365
 36 8 9 11 9 13 46536.90739488084
 37 7 9 11 9 14 47215.09976405362
 38 7 9 11 10 13 47995.49973665547
 39 7 9 11 10 13 48650.896353003925
 40 7 9 11 10 13 49247.154655826715
 41 6 10 11 10 13 49954.29491175705
 42 7 9 11 10 13 50665.17685322603
 43 7 9 11 10 13 51309.12366252206
 44 7 9 11 10 13 51935.17789737567
 45 6 10 11 10 13 52716.72117519715
 46 7 9 11 10 13 53342.88401821887
 47 7 10 10 9 14 54202.22264025347
 48 6 9 10 9 16 55219.30136754902
 49 7 9 10 10 14 55984.974152523224
 50 6 9 11 10 14 56711.49922848196
 51 7 9 10 10 14 57574.093430875706
 52 6 10 10 10 14 58428.34134686473
 53 7 9 10 10 14 59261.79667660003
 54 7 9 10 10 14 59780.03268732576
 55 7 9 10 10 14 60336.162994937
 56 6 9 10 10 15 60944.33167289546
 57 7 9 10 10 14 61774.764991482676
 58 7 9 10 10 14 62491.26750903261
 59 7 9 10 10 14 63210.155983701305
 60 6 11 10 9 14 64005.28282794549
 61 7 9 10 10 14 64711.18250795164
 62 6 9 10 9 16 65576.02585557198
 63 7 9 10 10 14 66299.47472253596
 64 7 9 10 10 14 67060.16671191287
 65 7 9 10 10 14 67809.25898376158
 66 6 10 10 10 14 68523.68842737023
 67 7 9 10 10 14 69223.57635099876
 68 6 9 10 10 15 70104.74749098193
 69 7 9 10 10 14 70813.30947157014
 70 7 9 10 10 14 71237.59324832674
 71 7 9 10 10 14 71916.89427477743
 72 7 9 10 10 14 72572.52720228888
 73 5 11 10 9 15 73750.23797000796
 74 7 9 11 10 13 74399.53842684085
 75 7 9 11 10 13 75172.8011928561
 76 7 9 11 10 13 75763.78034561465
 77 7 9 11 10 13 76397.11844194174
 78 7 9 11 9 14 77236.8439486843
 79 6 10 11 10 13 77930.79725118639
 80 7 9 11 10 13 78466.0149794703
 81 7 9 11 10 13 79196.9636057522
 82 7 9 11 10 13 79607.20650059362
 83 7 9 11 10 13 80062.35219358577
 84 7 9 11 10 13 80779.69876433468
 85 6 10 11 10 13 81591.66314698817
 86 7 9 11 10 13 82352.34413645758
 87 7 9 11 10 13 83155.95014878019
 88 6 9 11 10 14 83942.99446736806
 89 6 10 11 10 13 84672.27633124842
 90 7 9 11 10 13 85255.22840702941
 91 7 9 11 10 13 85962.24805630608
 92 7 9 11 10 13 86601.91510364105
 93 7 10 11 9 13 87210.12580731492
 94 7 10 11 8 14 87807.73664182838
 95 6 11 10 9 14 88707.7659571938
 96 7 9 10 10 14 89469.88321189176
 97 7 9 10 10 14 90270.87847934083
 98 7 9 10 10 14 91119.06257244917
 99 5 10 10 10 15 92044.79007052323
 100 7 9 10 10 14 92710.51299758468
 101 7 9 11 10 13 93419.26448325698
 102 7 9 10 10 14 94127.54933538876
 103 7 9 10 10 14 94833.3425271092
 104 7 9 10 10 14 95527.82680979789
 105 7 9 10 10 14 96258.13906437313
 106 6 10 10 10 14 97045.24987692831
 107 7 10 10 9 14 97772.24895713698
 108 7 9 11 10 13 98349.54923044292
 109 7 9 11 10 13 98983.14941872068
 110 6 10 11 10 13 99794.1712826624
 111 7 9 10 10 14 100512.92357429091
 112 6 10 10 9 15 101357.53875256356
 113 7 9 11 10 13 102156.69410330018
 114 7 9 11 10 13 102701.36944299738
 115 7 9 11 10 13 103201.6700422615
 116 7 9 10 10 14 103913.65056589637
 117 7 9 10 10 14 104504.88830468216
 118 5 10 11 10 14 105337.64439687008
 119 7 9 10 10 14 106150.96906797736
 120 7 9 10 10 14 107031.42104039324
 121 7 9 10 10 14 107908.609212354
 122 7 9 10 10 14 108777.13881758196
 123 7 10 10 9 14 109567.18801675267
