 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 11 11 8 10 10 25532.429500000006
 1 11 11 9 9 10 26635.085548459803
 2 9 13 9 10 9 27641.95665921786
 3 9 13 8 11 9 28794.458459598463
 4 9 13 8 11 9 29534.460072793776
 5 9 13 8 11 9 30538.85580061276
 6 10 13 8 11 8 31407.779740434173
 7 9 13 8 11 9 32629.660492423256
 8 9 13 8 11 9 33809.447017288556
 9 9 13 8 11 9 35189.977600361315
 10 9 13 8 11 9 36653.11290147237
 11 9 12 8 11 10 37966.2390243806
 12 9 12 8 11 10 39128.76685880199
 13 9 12 8 11 10 40121.710005474764
 14 9 12 8 11 10 41465.588819987235
 15 9 12 8 11 10 42530.68559437459
 16 9 12 8 11 10 43771.341444579506
 17 9 12 8 11 10 44995.088904201715
 18 9 12 8 11 10 46228.36930548296
 19 9 12 8 11 10 47331.798712827724
 20 9 12 8 11 10 48616.71305952394
 21 9 12 8 11 10 49760.20762212558
 22 9 12 8 11 10 51193.40660389753
 23 9 12 8 11 10 52423.77945433104
 24 9 12 8 11 10 53738.0716971887
 25 9 12 8 11 10 55026.981621223895
 26 9 12 8 11 10 56224.6092490921
 27 9 12 8 11 10 57444.92610980433
 28 9 12 8 11 10 58781.17974977831
 29 9 12 8 11 10 60110.45588148921
 30 9 13 8 11 9 61519.71313032249
 31 9 13 8 11 9 63058.53734716856
 32 9 13 8 11 9 64627.71438914457
 33 9 13 8 11 9 66060.23897964174
 34 9 13 8 11 9 67471.62049928759
 35 9 13 8 11 9 68841.24290925516
 36 9 13 8 11 9 70424.58837304889
 37 9 13 8 11 9 71659.54113315413
 38 9 13 8 11 9 72952.55118831135
 39 9 13 8 11 9 74549.61233563842
 40 9 13 8 11 9 76050.28833279933
 41 9 13 8 11 9 77411.34688273886
 42 9 13 8 11 9 79129.8270101399
 43 9 13 8 11 9 80478.04378833926
 44 9 13 8 11 9 81740.5778823781
 45 9 13 8 11 9 83108.42213773738
 46 9 13 8 11 9 84287.6104501495
 47 9 13 8 11 9 85607.04848360471
 48 9 13 8 11 9 87010.29539427458
 49 9 13 8 11 9 88169.63065121441
 50 9 13 8 11 9 89701.31247201095
 51 9 13 8 11 9 90827.72612401599
 52 9 13 8 11 9 92012.33993243746
 53 9 13 8 11 9 93210.71338812534
 54 9 13 7 11 10 94469.98328494489
 55 9 12 7 11 11 95642.66472397264
 56 9 13 7 11 10 96737.01676785559
 57 9 12 7 11 11 98209.65712732097
 58 9 13 7 11 10 99421.95375652204
 59 9 13 7 11 10 100921.90786943959
 60 9 13 7 11 10 102347.5360829932
 61 9 13 7 11 10 103756.06262642897
 62 9 13 7 11 10 105317.07530729401
 63 9 13 7 11 10 106713.2708903984
 64 9 13 7 11 10 108160.8429677425
 65 9 13 7 11 10 109594.20123707225
 66 9 13 7 11 10 111072.60042161301
 67 9 13 7 11 10 112440.04743166082
 68 9 13 7 11 10 113964.63369037902
 69 9 13 7 11 10 115307.94133860909
 70 9 13 7 11 10 116868.12072740313
 71 9 13 7 11 10 118487.51099600717
 72 9 13 7 11 10 120231.44911487315
 73 9 13 7 11 10 121848.15775767375
 74 9 13 7 11 10 123360.3256146836
 75 9 13 7 11 10 124745.72225438975
 76 9 13 7 11 10 126280.78410803826
 77 9 13 7 11 10 127866.7633230795
 78 9 13 7 11 10 129405.92006399822
 79 9 13 7 11 10 131017.82788998088
 80 9 13 7 11 10 132705.297049316
 81 9 13 7 11 10 134409.57011199
 82 9 13 7 11 10 136054.6643342999
 83 9 13 7 11 10 137735.68876038207
 84 9 13 7 11 10 139612.11911589562
 85 9 13 7 11 10 141419.0789009269
 86 9 13 7 11 10 142749.96104177678
 87 9 12 7 11 11 144341.57937622434
 88 9 12 7 11 11 145945.09436141106
 89 9 12 7 11 11 147308.5024805338
 90 9 12 7 11 11 148827.91385391765
 91 9 12 7 11 11 150114.12063301605
 92 9 12 7 11 11 151792.87739899542
 93 9 13 7 11 10 153322.4992111489
 94 9 13 7 11 10 154956.09152103218
 95 9 13 7 11 10 156439.10712427183
 96 9 12 7 11 11 157617.8656316614
 97 9 12 7 11 11 159281.6140228525
 98 9 12 7 11 11 160665.52779956957
 99 9 12 7 11 11 162139.73717100202
 100 9 12 7 11 11 163684.43941439767
 101 9 12 7 11 11 165162.46366202773
 102 9 12 7 11 11 166724.67182200582
 103 9 12 7 11 11 168111.13642481633
 104 9 12 7 11 11 169495.38504474374
 105 8 12 7 12 11 170912.7874253707
 106 8 12 7 12 11 172394.19182990264
 107 8 12 7 12 11 173924.3465577063
 108 8 12 7 12 11 175484.51785639513
 109 8 12 8 12 10 177059.13505834353
 110 8 12 8 12 10 178439.70723612848
 111 8 12 8 12 10 179799.0797200239
 112 8 12 8 12 10 181119.35991259717
 113 8 12 8 12 10 182393.8113455022
 114 8 12 8 12 10 183733.50362018775
 115 8 12 8 12 10 185221.68077201478
 116 8 12 8 12 10 186797.5325274092
 117 8 12 8 12 10 188052.41026777297
 118 8 12 8 12 10 189737.20733287118
 119 8 12 8 12 10 191268.92827458377
 120 8 12 8 12 10 192618.9116197198
 121 8 12 8 12 10 193993.77407043605
 122 8 12 8 12 10 195319.21239679932
 123 8 12 8 12 10 196750.6809436523
 124 8 12 8 12 10 197738.79111024708
 125 8 12 8 12 10 199191.5997908867
 126 8 12 8 12 10 200717.49692262613
 127 8 12 8 12 10 202252.66412600465
 128 8 12 8 12 10 203884.73125637881
 129 8 12 8 12 10 205407.16251291268
 130 8 12 8 12 10 206801.83441110008
 131 8 12 8 12 10 208261.68990895431
 132 8 12 8 12 10 209692.58591971078
 133 8 12 8 12 10 211182.40892427956
 134 8 12 8 12 10 212467.44991101738
 135 8 12 8 12 10 213826.24001971245
 136 8 12 8 12 10 214956.37989500063
 137 8 12 8 12 10 216126.60994222845
 138 8 12 8 12 10 217364.1630364167
 139 8 12 8 12 10 218512.42342347014
 140 8 12 8 12 10 219436.4315625462
 141 8 12 8 12 10 220723.85248848837
 142 8 12 8 12 10 221995.43304814966
 143 8 12 8 12 10 223291.21596766182
 144 8 12 8 12 10 224455.7981059913
 145 8 12 8 12 10 225783.70894225605
 146 8 12 7 12 11 227315.87933889008
 147 8 12 7 12 11 228640.70084970284
 148 8 12 7 12 11 230106.5955396473
 149 8 12 8 12 10 231513.74181612977
 150 8 13 7 12 10 233036.5852926989
 151 8 13 7 12 10 234501.24675688575
 152 8 12 8 12 10 235473.06911899496
 153 8 12 7 12 11 236904.45770905702
 154 8 12 7 12 11 238290.56959209603
 155 8 12 7 12 11 239702.28670147367
 156 8 12 7 12 11 241283.13274284027
 157 8 12 7 12 11 242955.10030330066
 158 8 12 7 12 11 244608.30386195908
 159 8 12 7 12 11 245967.84744138998
 160 8 12 7 12 11 247425.7359902963
 161 8 12 7 12 11 248907.626461123
 162 8 12 8 12 10 250483.9273052459
 163 8 12 8 12 10 251877.52050840625
 164 8 12 8 12 10 253291.60424726512
 165 8 12 8 12 10 254594.46419177426
 166 8 12 8 12 10 256083.15070255767
 167 8 12 8 12 10 257227.3097442293
 168 8 12 8 12 10 258479.07071997016
 169 8 12 8 12 10 259619.61951491126
 170 8 12 8 12 10 261106.74952026058
 171 8 12 8 12 10 262657.19838673563
 172 8 12 8 12 10 263981.6107102865
 173 8 13 8 12 9 265584.2058961354
 174 8 13 8 12 9 266952.0112172572
 175 8 12 8 12 10 268358.1336175583
 176 8 12 8 12 10 269789.4994351565
 177 8 12 8 12 10 271330.8827225172
 178 8 12 8 12 10 272831.83806310483
 179 8 12 8 12 10 274186.38285361335
 180 8 12 8 12 10 275819.904738618
 181 8 12 7 12 11 277093.26524146233
 182 8 12 7 12 11 278566.14387941564
 183 8 12 7 12 11 280235.8796739222
 184 8 12 7 12 11 281762.8812948346
 185 8 12 8 12 10 283260.0291296197
 186 8 12 7 12 11 284655.7354775103
