 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 10 7 4 14 15 25984.951500000003
 1 8 8 4 15 15 29170.815202984737
 2 10 6 4 15 15 32725.515315899764
 3 9 6 5 15 15 36047.62449617582
 4 9 6 5 15 15 39487.705043632035
 5 9 6 5 15 15 42741.2167834492
 6 9 6 5 15 15 46280.028280997925
 7 9 6 5 15 15 50039.69369758227
 8 9 6 5 15 15 53551.80701840305
 9 9 6 5 15 15 57137.49026348452
 10 9 6 5 15 15 60815.14197045938
 11 9 6 5 15 15 64220.94548598547
 12 9 6 4 15 16 67644.15037981624
 13 9 5 4 16 16 70838.6630757009
 14 9 6 4 15 16 74091.1484163981
 15 9 6 4 15 16 77252.96234953482
 16 10 6 4 15 15 80542.05586480012
 17 9 6 4 15 16 84101.16792291736
 18 9 6 4 15 16 87755.25029829459
 19 9 6 4 15 16 90824.90548746615
 20 9 6 4 15 16 94512.81946848528
 21 9 6 4 15 16 98178.1256141047
 22 9 6 4 15 16 101852.13240381576
 23 9 6 4 15 16 105675.44543007563
 24 9 6 4 15 16 109635.06126624443
 25 9 6 4 15 16 113447.30313479548
 26 9 6 4 15 16 117226.79101225155
 27 9 6 4 15 16 120955.94392372892
 28 9 6 4 15 16 124485.86457478275
 29 9 6 4 15 16 128127.24400889546
 30 9 6 4 15 16 132021.4303612146
 31 9 6 5 15 15 135897.5985258349
 32 9 6 4 16 15 139658.27431820903
 33 9 6 4 16 15 143342.3141800123
 34 9 6 4 16 15 147208.54284849102
 35 9 6 4 16 15 150938.53607451814
 36 9 6 4 16 15 154421.88831142272
 37 9 6 4 16 15 157799.5647813042
 38 9 6 4 16 15 161194.38939130658
 39 9 6 4 16 15 164805.6656921817
 40 9 6 4 16 15 168186.08711214422
 41 8 6 4 16 16 171956.86838608343
 42 9 6 4 16 15 175362.9483108276
 43 10 6 4 15 15 178804.924177659
 44 9 6 5 15 15 182369.3945501256
 45 8 6 4 17 15 185671.0952758813
 46 8 6 4 17 15 189225.28880218868
 47 8 6 4 17 15 192542.9897474964
 48 8 6 4 17 15 196177.1914594925
 49 8 6 4 17 15 199826.18929722748
 50 8 6 4 17 15 203478.26319050125
 51 8 6 4 17 15 207148.4287047451
 52 8 6 4 17 15 210379.95339148105
 53 8 6 4 17 15 213966.91502728118
 54 8 6 4 17 15 217648.12296867117
 55 8 6 4 17 15 221511.52774480407
 56 9 6 4 16 15 225161.9982369586
 57 8 6 5 16 15 228784.26953283834
 58 8 6 5 16 15 232559.29551725407
 59 8 6 5 16 15 236409.88389120795
 60 8 6 5 16 15 239987.31344781074
 61 8 6 5 16 15 243247.50975864017
 62 8 6 4 16 16 246614.92303130805
 63 8 6 4 16 16 249979.4654615847
 64 8 6 4 16 16 253339.37506285455
 65 8 6 4 16 16 256900.3678359475
 66 8 6 4 16 16 260043.18746433503
 67 8 6 4 16 16 263571.08843099134
 68 8 6 4 16 16 267136.58251564775
 69 8 6 4 16 16 270740.0957978113
 70 8 6 4 16 16 274455.45743828086
 71 8 6 4 16 16 277790.6997036057
 72 8 6 4 16 16 281344.5185827998
 73 8 6 4 16 16 285101.1441907439
 74 8 6 4 16 16 288569.06944387325
 75 8 7 4 16 15 292477.5256074945
 76 8 6 4 16 16 295771.8029333772
 77 8 6 4 16 16 299687.6412852636
 78 9 6 4 15 16 303456.64691786334
 79 9 6 4 15 16 307274.92880104034
 80 9 6 4 15 16 311034.05372380355
 81 9 6 4 15 16 314882.10136594257
 82 9 6 4 15 16 318461.1317800743
 83 9 6 4 16 15 322217.3643162392
 84 9 6 4 16 15 325833.23842857336
 85 9 6 4 16 15 329587.7599000755
 86 9 6 4 16 15 333225.96455428674
 87 9 6 4 16 15 337022.71020480694
 88 10 6 4 15 15 340880.0928666158
 89 9 6 5 15 15 344726.4793966443
 90 9 6 5 15 15 348186.5196846117
 91 9 6 5 15 15 351808.20135635673
 92 10 6 4 15 15 355765.0032120002
 93 10 6 4 15 15 359453.385416054
 94 9 6 5 15 15 363156.8031298462
 95 10 6 4 15 15 366883.7801630221
 96 9 6 4 15 16 370480.99268248136
 97 8 6 4 15 17 374390.5805248251
 98 9 6 4 15 16 378216.6753943752
 99 9 6 4 15 16 382030.7965984847
 100 9 6 4 15 16 385960.3754251711
 101 9 6 4 15 16 389648.5647638791
 102 9 6 4 15 16 393347.24388798943
 103 9 6 4 15 16 397052.4300475197
 104 9 6 4 15 16 400660.41364122584
 105 9 6 4 15 16 404499.7658784748
 106 9 6 4 15 16 408098.9769266713
 107 9 6 4 15 16 412010.8933428266
 108 9 6 4 15 16 415391.12705796346
 109 9 6 4 15 16 418576.6397802524
 110 9 6 4 15 16 422138.4507651321
 111 9 6 4 15 16 425961.0415444089
 112 9 6 4 15 16 429837.4849292891
 113 9 6 4 15 16 433667.44036780356
 114 9 6 4 15 16 437727.0624767076
 115 9 6 4 15 16 441238.1019754876
 116 9 6 4 15 16 445089.14355710876
 117 9 6 4 15 16 448591.5694409253
 118 9 6 4 15 16 452544.2395110375
 119 9 6 4 15 16 456215.47464785003
 120 9 6 4 15 16 460266.8857416248
 121 9 6 4 15 16 464003.6395963404
 122 9 6 4 15 16 467809.08807782305
 123 9 6 4 15 16 471801.79753974965
 124 9 6 4 16 15 475727.600746279
 125 9 6 4 16 15 479532.87899399415
 126 9 6 4 16 15 483552.2027686722
 127 9 5 4 17 15 486884.8655010893
 128 9 6 4 16 15 490400.7366232848
 129 10 6 4 15 15 494261.7667552421
 130 8 6 5 15 16 497917.0900338354
 131 8 6 4 16 16 501564.88723089313
 132 9 6 4 16 15 505138.506040487
 133 9 6 4 16 15 509072.40278316976
 134 9 6 4 16 15 512771.360428222
 135 8 6 4 16 16 516605.21707649814
 136 8 6 4 16 16 520567.8757413272
 137 8 6 4 16 16 524195.4512071974
 138 8 6 4 16 16 528120.4594103339
 139 8 6 4 16 16 531923.6167031368
 140 8 6 4 16 16 535519.9816406802
 141 8 6 4 16 16 539261.202734306
 142 9 6 4 16 15 542901.2158125736
