 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 11 8 12 7 12 25174.48449999999
 1 11 8 11 5 15 25704.091401490765
 2 12 8 10 7 13 26217.97831229901
 3 12 8 10 6 14 26548.0407943749
 4 12 8 10 7 13 27107.2771977677
 5 12 8 11 7 12 27481.99556407815
 6 11 8 11 7 13 27934.47169089966
 7 11 8 11 8 12 28130.680398426237
 8 10 8 11 8 13 28296.76253085517
 9 11 8 10 8 13 28720.62992014191
 10 9 8 11 8 14 29140.65505588903
 11 11 8 9 8 14 29427.98314673417
 12 10 8 11 8 13 29706.473276743334
 13 10 8 11 8 13 30045.83071085591
 14 9 8 11 7 15 30507.92186781699
 15 9 8 11 8 14 30809.282635146425
 16 9 8 10 8 15 31072.67571808177
 17 11 8 9 7 15 31699.753001991732
 18 10 8 10 8 14 32506.164341971707
 19 9 8 11 8 14 33038.04709555013
 20 9 8 11 8 14 33460.45628915131
 21 10 8 10 8 14 33860.35940905448
 22 8 8 11 7 16 34466.170464582865
 23 9 8 10 8 15 34942.637525814636
 24 8 8 11 8 15 35390.36863732322
 25 8 8 11 8 15 35881.4151999331
 26 8 8 11 8 15 36392.86315917585
 27 8 8 11 8 15 36709.7348115083
 28 8 8 11 8 15 37129.80517498588
 29 8 8 11 7 16 37567.51980369095
 30 8 8 11 8 15 38072.422941719735
 31 8 8 11 7 16 38528.45829193064
 32 9 8 9 8 16 39230.57482574981
 33 9 8 11 8 14 39656.96615857891
 34 9 8 11 8 14 40211.40582584406
 35 9 8 11 8 14 40879.61160859842
 36 8 8 10 7 17 41478.99766591435
 37 9 8 9 8 16 42292.43148400488
 38 9 8 10 8 15 42675.99782388173
 39 10 8 10 8 14 43152.81182942789
 40 10 8 10 8 14 43406.670166442396
 41 9 8 11 8 14 43965.37843749844
 42 9 8 11 8 14 44356.108562720445
 43 10 8 10 8 14 45028.06900491437
 44 9 8 11 7 15 45319.02880009311
 45 9 8 10 7 16 46001.423879540846
 46 8 8 11 8 15 46593.888986982616
 47 10 8 10 8 14 46966.68092541702
 48 9 8 11 8 14 47569.91889197861
 49 10 8 10 8 14 48145.85955086806
 50 9 8 11 8 14 48571.84503566017
 51 9 8 11 8 14 49148.88070838372
 52 9 8 11 7 15 49626.999810834015
 53 9 8 11 8 14 50274.4760490436
 54 9 8 11 8 14 50579.74160375073
 55 9 8 11 8 14 51033.55060630521
 56 9 8 11 8 14 51280.05784721346
 57 10 8 10 8 14 51874.73922749533
 58 9 8 11 7 15 52334.91508790695
 59 10 8 10 7 15 53075.16250238672
 60 9 8 10 8 15 53656.294254677
 61 9 8 11 8 14 54304.224813262044
 62 9 8 11 8 14 54915.253412539234
 63 9 8 11 8 14 55347.840337370544
 64 9 8 11 7 15 55886.7733369497
 65 10 8 10 8 14 56335.62895561674
 66 9 8 11 8 14 56841.3407842664
 67 9 8 11 8 14 57279.3328712712
 68 10 8 10 8 14 57742.80429894968
 69 10 8 10 8 14 58372.95864834681
 70 9 8 11 8 14 59187.653561239
 71 9 8 11 8 14 59720.536165326266
 72 10 8 10 7 15 60384.70803223578
 73 9 8 11 7 15 60914.207818256604
 74 12 8 10 8 12 61463.65084173122
 75 10 8 11 8 13 61943.78101078367
 76 10 8 10 8 14 62789.78763856334
 77 10 8 10 8 14 63326.79294806219
 78 9 8 11 8 14 64231.471016499374
 79 9 8 11 7 15 64914.72948012859
 80 11 8 9 8 14 65754.1592855883
 81 9 8 11 8 14 66241.2024519884
 82 10 8 10 8 14 67050.42316218445
 83 10 8 10 8 14 67367.21555815822
 84 11 8 9 8 14 68046.72732859588
 85 10 8 10 8 14 68668.30509978479
 86 10 8 10 7 15 69446.92569264423
 87 9 8 11 7 15 70039.18057496173
 88 10 8 10 8 14 70617.50365700282
 89 10 8 10 8 14 71440.66349402163
 90 9 8 11 8 14 72293.75670234406
 91 9 8 11 8 14 72857.18628664974
 92 9 8 11 8 14 73620.25124502156
 93 9 8 11 7 15 74101.12291823748
 94 10 8 10 8 14 74766.74085739453
 95 8 8 11 8 15 75555.36374893587
 96 10 8 10 8 14 76230.9194173973
 97 9 8 10 8 15 76710.61471804723
 98 10 8 10 8 14 77450.86939990043
 99 9 8 11 8 14 78054.31337915367
 100 9 8 11 7 15 78772.94784439856
 101 9 8 11 7 15 79137.62672700424
 102 9 8 11 8 14 79890.18431899961
 103 9 8 11 8 14 80784.78124163992
 104 9 8 11 8 14 81278.61681795979
 105 10 8 10 8 14 81994.01657004034
 106 9 8 11 8 14 82528.12994277627
 107 9 8 11 8 14 83298.37109959693
 108 10 8 10 7 15 83898.68045365579
 109 9 8 11 8 14 84599.29572329542
 110 9 8 11 8 14 85407.16065383251
 111 9 8 11 8 14 86197.90591624603
 112 9 8 11 8 14 86826.18374231615
 113 9 8 11 8 14 87600.06789347895
 114 9 8 11 7 15 88193.1919407703
 115 9 8 11 8 14 88858.5724439684
 116 10 8 10 7 15 89560.76124125165
 117 10 8 11 8 13 90277.9534735536
 118 10 8 10 8 14 90791.15141898762
 119 10 8 10 8 14 91504.47947169968
 120 9 8 11 8 14 92084.29339566399
 121 10 8 10 8 14 92864.85440608648
 122 9 8 11 8 14 93605.62327618829
 123 10 8 10 8 14 94312.99110213337
 124 9 8 11 7 15 95021.87425618831
 125 9 8 10 8 15 95762.04410911203
 126 9 8 11 8 14 96273.31616222096
 127 9 8 10 8 15 96917.01189445908
 128 8 8 11 7 16 97668.16381206403
 129 9 8 10 8 15 98290.17925423339
 130 8 8 11 7 16 98991.58045229231
 131 9 8 10 8 15 99813.10897908495
 132 8 8 11 8 15 100591.74479449294
 133 9 8 10 8 15 101153.1698277093
 134 8 8 11 8 15 101808.0330362753
 135 9 8 10 8 15 102515.65074144336
 136 8 8 11 8 15 102924.7433235746
 137 8 8 11 7 16 103626.08965263441
 138 8 8 11 8 15 104139.12179894846
 139 8 8 11 8 15 104963.91000643511
 140 10 8 11 8 13 105514.36079182941
 141 10 8 10 8 14 106153.67678508133
 142 10 8 11 7 14 106756.43220549743
 143 8 8 11 7 16 107705.62369498941
 144 9 8 11 7 15 108860.55099217173
 145 10 8 11 8 13 110059.95826879403
 146 10 8 11 7 14 111258.63642116218
 147 10 8 11 8 13 112386.03256678989
 148 11 8 10 8 13 113595.82412360302
 149 9 8 11 8 14 114649.71118722565
 150 9 8 11 8 14 115861.33882545953
 151 9 8 11 8 14 116884.89126484995
 152 9 8 11 8 14 117997.97314844135
 153 9 8 11 7 15 119146.4497661667
 154 9 8 11 8 14 120203.26922745389
 155 9 8 11 8 14 121165.81922519433
 156 9 8 11 7 15 122150.56618538743
 157 9 8 11 8 14 123052.19814787357
 158 9 8 11 8 14 123934.86809228954
 159 10 8 10 8 14 124955.4844517894
 160 9 8 11 8 14 125866.54813113867
 161 10 8 10 8 14 126832.76510082357
 162 9 8 11 8 14 127914.62456939454
 163 9 8 11 8 14 128756.88683277323
 164 10 8 10 7 15 129877.76911517172
 165 9 8 11 8 14 130899.79963474853
 166 9 8 11 7 15 131866.40566992326
 167 9 8 11 8 14 132921.09189024556
 168 9 8 10 8 15 134067.61557657924
 169 10 8 10 8 14 135158.3607712186
 170 9 8 11 8 14 136142.0105521817
 171 9 8 11 8 14 137081.28094063856
