 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 10 13 10 9 8 25440.845
 1 10 13 11 9 7 32209.11915486802
 2 9 13 11 10 7 39288.196830693334
 3 11 13 9 10 7 46518.406960615364
 4 9 13 11 10 7 53959.5556747314
 5 10 13 11 9 7 60308.90723018405
 6 10 13 11 9 7 68364.28493005448
 7 10 13 11 9 7 75701.56003437948
 8 10 13 11 9 7 83279.35790568597
 9 10 14 9 10 7 90699.68424088859
 10 10 13 10 10 7 97388.48859946102
 11 11 12 11 9 7 103920.02248430277
 12 10 14 11 8 7 110892.76593326386
 13 9 14 11 9 7 117770.61652968165
 14 9 14 11 9 7 125131.87413868195
 15 10 13 11 9 7 131542.0874348683
 16 9 14 10 10 7 139776.7760705594
 17 9 14 10 10 7 146339.67704275905
 18 8 14 11 10 7 153794.49971682398
 19 8 14 12 9 7 160291.34423666308
 20 7 14 13 9 7 167189.01908878426
 21 8 14 12 9 7 174672.266492846
 22 8 14 13 8 7 181938.75617099716
 23 9 14 11 9 7 188988.6398955962
 24 9 15 9 10 7 196478.34722303183
 25 8 16 9 10 7 204080.96465711232
 26 8 15 10 10 7 210909.06624323674
 27 8 15 10 10 7 218251.32168816164
 28 8 15 10 10 7 225591.64736349203
 29 10 14 10 10 6 233055.32276339855
 30 9 14 11 9 7 239071.71713747643
 31 10 14 10 9 7 246292.4398938455
 32 9 14 11 9 7 251880.8540009714
 33 10 13 11 9 7 258906.49102012964
 34 8 14 12 9 7 265396.5676978173
 35 9 14 11 9 7 272786.0379218685
 36 9 14 11 9 7 278802.47602691164
 37 10 14 10 9 7 286245.1969757471
 38 10 13 10 10 7 292668.16361913254
 39 10 13 10 10 7 298482.8616590011
 40 10 13 10 10 7 304603.4165771904
 41 10 12 11 10 7 311042.2256624146
 42 9 14 10 10 7 317362.1194474987
 43 9 14 10 10 7 324730.4992212265
 44 9 14 10 10 7 331739.15073291154
 45 9 14 9 11 7 337738.34968453017
 46 9 13 10 11 7 344125.3642833276
 47 9 13 10 11 7 350022.4804697888
 48 9 13 10 11 7 356104.97674609674
 49 9 13 10 11 7 361820.6411165726
 50 9 13 10 11 7 368581.4372266244
 51 9 13 10 11 7 375230.81860487565
 52 9 13 10 11 7 381946.9836254086
 53 9 13 10 11 7 387653.9022429649
 54 9 13 11 10 7 393548.3105931873
 55 10 12 11 10 7 400850.6632877475
 56 9 14 10 10 7 406778.9665526738
 57 8 14 11 10 7 413642.965821541
 58 8 14 10 11 7 420832.66273701587
 59 8 13 11 11 7 426736.5709114738
 60 10 13 10 10 7 433057.2177746699
 61 9 13 11 10 7 439496.59456083743
 62 10 14 9 10 7 446139.15002642485
 63 9 13 11 10 7 452639.8968753993
 64 10 13 10 10 7 458831.30200592725
 65 9 13 11 10 7 466006.936089063
 66 9 13 11 10 7 471845.24738674774
 67 10 12 11 10 7 478482.0971659296
 68 10 13 10 10 7 484763.36681819864
 69 8 15 10 10 7 490203.16277557926
 70 10 13 10 10 7 497133.18878769496
 71 8 14 10 11 7 503102.35905597144
 72 8 14 9 12 7 509440.9460595529
 73 9 13 9 12 7 515578.3193008365
 74 9 13 10 11 7 522560.22916431306
 75 9 13 11 10 7 529740.915280578
 76 9 13 11 10 7 536326.3930267765
 77 8 14 11 10 7 543002.2495092319
 78 8 14 11 10 7 550311.6880558273
 79 8 14 11 10 7 557197.1176290141
 80 9 13 11 10 7 563125.5306440839
 81 9 13 10 11 7 570260.5398880078
 82 10 13 9 11 7 576538.5429642953
 83 8 15 9 10 8 583357.8836733721
 84 9 14 10 10 7 590228.2771045852
 85 9 13 10 10 8 596191.8092680502
 86 8 14 8 12 8 602554.3871076063
 87 6 14 10 12 8 608544.6117695321
 88 9 13 9 11 8 615166.6704152225
 89 8 13 9 12 8 620976.1413810645
 90 8 15 8 11 8 627688.4842762459
 91 7 15 8 12 8 634266.9489342137
 92 8 13 8 13 8 640194.414985174
 93 8 14 9 11 8 646480.7132090266
 94 8 14 9 11 8 653028.9860880596
 95 8 13 11 10 8 660010.6904145147
 96 8 13 10 11 8 666879.3381486925
 97 8 13 9 12 8 673215.0619048263
 98 8 12 9 13 8 679876.6310811327
 99 7 13 9 13 8 686806.678843645
 100 8 12 9 13 8 693511.3607418865
 101 7 12 11 12 8 699356.0857067833
 102 8 12 9 13 8 706004.5687390742
 103 8 12 9 13 8 712359.2594412476
 104 8 12 9 13 8 718532.3691219063
 105 8 12 8 14 8 724930.931350577
 106 8 13 8 13 8 731795.8781680593
 107 8 12 9 13 8 737932.7678530648
 108 7 13 9 13 8 743915.4952247696
 109 8 12 9 13 8 749970.6181132585
 110 10 10 9 13 8 756880.6066148783
 111 8 11 10 13 8 763439.6769675754
 112 7 13 10 12 8 770071.2684962812
 113 7 13 9 13 8 776118.4378912454
 114 7 13 9 13 8 782680.2677348873
 115 8 12 9 13 8 788829.456655606
 116 6 13 10 13 8 795134.9965189506
 117 7 13 9 13 8 802162.7052220696
 118 7 12 10 13 8 808802.4034174473
 119 9 12 10 11 8 815529.3764233941
 120 11 11 9 11 8 822185.7757944039
 121 8 13 10 11 8 829384.8355428131
 122 9 14 9 10 8 835987.8214174694
 123 10 14 8 10 8 842749.9272282601
 124 9 13 10 10 8 848344.3980640004
 125 8 13 11 10 8 855257.2029839872
 126 9 14 9 10 8 862261.2829202489
 127 8 13 10 11 8 869317.3507361487
 128 10 12 9 11 8 876520.0214685051
 129 9 12 10 11 8 883254.0361926465
 130 9 12 10 11 8 889915.3582014136
 131 9 12 9 12 8 897288.8970856721
 132 8 12 10 12 8 903763.424051046
 133 9 12 9 12 8 910530.0545655176
 134 9 12 10 11 8 917067.6896875201
 135 9 12 10 11 8 923832.0063963442
 136 9 12 9 12 8 930375.8442498462
 137 8 13 9 12 8 937178.7523994024
 138 9 12 9 12 8 943933.5487324845
 139 10 11 9 12 8 950260.4301832818
 140 9 12 9 12 8 956439.3771949235
 141 9 12 9 12 8 962885.3662072505
 142 9 12 9 12 8 968607.707661069
 143 9 12 9 12 8 974908.2224619999
 144 8 13 11 10 8 984643.6310837822
 145 8 14 10 10 8 995131.374719488
 146 9 13 10 10 8 1005598.6706943159
 147 8 14 10 10 8 1015562.3966846685
