 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 9 8 4 14 15 26072.930999999997
 1 10 8 6 12 14 32288.41815698923
 2 11 8 6 14 11 37693.438564540425
 3 11 8 5 14 12 43192.13769464101
 4 11 8 5 14 12 48233.9645669296
 5 10 8 5 15 12 53402.944857386516
 6 10 8 5 15 12 59052.896104837295
 7 10 8 5 15 12 63988.641954779734
 8 9 8 5 15 13 69264.82685155066
 9 9 8 5 15 13 74061.23958813533
 10 9 8 5 15 13 79366.73037119619
 11 8 8 5 15 14 84095.01082674878
 12 8 8 5 15 14 89746.69570994984
 13 8 8 5 15 14 95112.8348026026
 14 9 8 5 15 13 100150.75911177335
 15 9 8 5 15 13 105145.76957419454
 16 9 8 6 14 13 110569.9442156385
 17 9 8 5 15 13 116146.9088240528
 18 9 8 5 15 13 121878.73407007944
 19 9 8 5 15 13 127668.34362131488
 20 9 8 5 15 13 132665.2098538584
 21 8 8 5 16 13 137686.665382518
 22 8 8 5 16 13 143415.34681146606
 23 8 8 6 16 12 148402.22211722092
 24 8 8 6 15 13 154028.69011414572
 25 8 8 5 16 13 159598.5784849089
 26 8 8 5 15 14 164868.76941663283
 27 8 8 5 16 13 170863.40282897727
 28 9 8 5 17 11 176530.48731315433
 29 9 8 5 16 12 181838.4971389877
 30 9 9 4 16 12 187204.63053331396
 31 9 8 5 16 12 192633.27003529418
 32 9 8 6 16 11 197628.4101412149
 33 8 8 5 16 13 203300.1762995007
 34 8 8 5 16 13 208959.8499357382
 35 7 8 5 16 14 214317.1757069635
 36 8 8 5 15 14 219883.87966307296
 37 9 9 4 15 13 224966.29973864258
 38 9 10 3 15 13 229727.0995176682
 39 9 10 3 15 13 234917.67027303806
 40 9 9 4 15 13 240553.47885258571
 41 8 8 5 16 13 245602.1361465453
 42 8 8 5 16 13 251054.50960696756
 43 8 8 5 16 13 255739.06456934093
 44 8 8 5 16 13 260932.10769484448
 45 8 8 6 15 13 265918.8454683772
 46 8 8 5 16 13 270955.8160809955
 47 8 8 5 16 13 276460.17703377875
 48 8 8 5 16 13 282030.6879463033
 49 8 8 5 16 13 287632.2544631122
 50 8 8 5 16 13 293077.0119286829
 51 8 8 5 15 14 298572.6529939132
 52 8 8 6 15 13 303970.53121529
 53 9 7 5 16 13 309379.9139234914
 54 9 7 5 16 13 314372.42567300086
 55 8 8 5 16 13 319429.2431721997
 56 8 8 5 16 13 325073.199651644
 57 8 8 5 16 13 330576.69257199846
 58 8 8 5 15 14 336277.2922649412
 59 8 8 5 16 13 342098.38210598065
 60 8 8 5 16 13 347678.97401003895
 61 8 8 5 16 13 353286.70642435836
 62 8 8 5 16 13 358588.71677942557
 63 8 8 5 16 13 363582.9989808652
 64 8 8 5 16 13 368809.33752175927
 65 8 8 5 16 13 373817.08453126915
 66 8 8 5 16 13 379310.48928230355
 67 7 9 5 16 13 384283.562641582
 68 9 7 5 16 13 389657.5445251688
 69 8 8 5 16 13 394948.32788429747
 70 8 8 5 16 13 399840.0946164462
 71 8 8 5 16 13 405070.7051322519
 72 8 8 5 16 13 410577.7921846091
 73 9 7 5 16 13 415705.9592456767
 74 8 8 5 16 13 421170.19079846254
 75 8 8 5 16 13 426378.2771211505
 76 8 9 4 14 15 432493.88267637254
 77 8 9 4 16 13 437941.2828909117
 78 7 9 6 15 13 443662.4569043233
 79 9 7 5 16 13 448801.00283907837
 80 8 8 5 16 13 453905.0986914907
 81 8 9 5 15 13 459418.396865755
 82 8 8 5 16 13 465006.6588278767
 83 8 8 5 16 13 470239.6602455242
 84 7 9 5 16 13 475542.0194434498
 85 7 9 5 16 13 480714.54469272605
 86 8 9 4 16 13 485710.78890482016
 87 8 9 4 16 13 490856.5163048477
 88 8 9 4 16 13 495947.4105941928
 89 8 9 4 16 13 501475.6838915101
 90 8 9 4 16 13 506999.19846026413
 91 9 8 4 16 13 512357.6997438622
 92 9 7 5 16 13 517718.6112053525
 93 8 8 5 16 13 523392.39486324583
 94 8 8 5 15 14 529086.2554303564
 95 8 8 5 16 13 534413.5234895452
 96 8 8 5 16 13 539990.7900874384
 97 8 8 5 16 13 544357.7575277189
 98 8 8 5 16 13 549413.231464336
 99 8 8 5 16 13 554849.4664173883
 100 8 8 5 16 13 560082.0849384862
 101 9 9 4 15 13 565935.2605096196
 102 8 8 5 17 12 571346.351081344
 103 8 8 6 16 12 577019.1177400482
 104 8 8 5 17 12 582199.236764132
 105 8 8 5 17 12 587422.3216565328
