 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 5 9 9 17 10 25989.182999999997
 1 5 9 10 16 10 25343.869923799146
 2 5 9 9 16 11 24697.38228581449
 3 5 8 9 16 12 24039.901683559903
 4 5 9 8 17 11 23596.91474977321
 5 6 9 9 17 9 22861.80582363497
 6 4 9 9 17 11 22390.062840127473
 7 4 9 9 17 11 21846.59792713047
 8 5 9 7 17 12 21362.23800276652
 9 4 9 8 17 12 20925.382837662884
 10 5 9 8 17 11 20448.486744914066
 11 4 9 8 17 12 20082.65978740833
 12 5 9 8 17 11 19612.165321662575
 13 4 9 8 17 12 19230.716517833825
 14 5 9 8 17 11 18800.712605151355
 15 4 8 10 17 11 18338.294642327943
 16 5 9 9 17 10 17789.97925401955
 17 4 9 9 17 11 17373.649485275946
 18 4 9 9 17 11 16990.735175676
 19 4 9 8 17 12 16661.607049085014
 20 4 9 8 17 12 16353.136132693531
 21 5 9 8 17 11 15830.36158095509
 22 4 9 8 17 12 15485.75349655533
 23 5 9 8 17 11 14954.152032989692
 24 5 9 8 17 11 14543.010459392714
 25 4 9 8 17 12 14177.103401209304
 26 4 10 9 17 10 13679.623320540615
 27 4 10 9 17 10 13184.550177259445
 28 4 10 9 17 10 12794.23026905494
 29 4 9 8 17 12 12467.222526074436
 30 5 8 9 17 11 11905.944216923945
 31 4 9 8 17 12 11526.895322741211
 32 5 9 9 17 10 11003.100376160804
 33 5 9 9 17 10 10462.698420549188
 34 4 9 9 17 11 10103.361355260362
 35 4 10 9 17 10 9722.966680589961
 36 4 9 8 17 12 9336.052510050853
 37 4 9 9 17 11 8776.525024452007
 38 4 9 8 17 12 8291.467637600306
 39 6 9 7 17 11 7782.446623220732
 40 5 9 8 17 11 7328.309041344445
 41 4 9 8 17 12 6911.501448569008
 42 4 9 9 17 11 6465.867422907806
 43 5 9 9 17 10 5913.6383581114005
 44 4 9 9 17 11 5494.094792164117
 45 4 9 9 17 11 5068.361192426471
 46 5 9 9 17 10 4599.574499622317
 47 4 9 9 17 11 4260.185739737373
 48 5 9 8 17 11 3827.6074501106423
 49 5 9 9 17 10 3370.4829045613283
