 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 0 50 0 0 0 27173.97500000001
 1 0 50 0 0 0 28014.941323456398
 2 0 50 0 0 0 28911.717012084344
 3 0 50 0 0 0 29863.258442963757
 4 0 50 0 0 0 30828.95734636258
 5 0 50 0 0 0 31769.759761921596
 6 0 44 6 0 0 32179.390406058606
 7 0 45 5 0 0 32642.04589073812
 8 0 43 7 0 0 32972.80883184781
 9 0 44 6 0 0 33332.49014382431
 10 0 46 4 0 0 33888.24569643637
 11 0 44 6 0 0 34312.15164175976
 12 0 44 5 1 0 34828.28912590019
 13 0 46 3 1 0 35488.35002522983
 14 0 41 8 1 0 35690.93271517987
 15 0 44 5 1 0 36183.73607536566
 16 0 42 7 1 0 36496.45403225805
 17 0 44 5 1 0 37044.666529290465
 18 0 45 4 1 0 37588.42837148622
 19 0 46 3 1 0 38241.691233321515
 20 0 43 6 1 0 38664.7348089331
 21 0 45 4 1 0 39353.0230403355
 22 0 44 5 1 0 39838.68841450595
 23 0 41 8 1 0 40088.68525400114
 24 0 44 5 1 0 40647.8154659261
 25 0 47 2 1 0 41380.72847814049
 26 0 42 7 1 0 41664.42903983662
 27 0 46 3 1 0 42323.6558677909
 28 0 44 5 1 0 42817.55606150724
 29 0 45 4 1 0 43460.073243067534
 30 0 44 5 1 0 43972.922132759
 31 0 42 7 1 0 44295.79921699902
 32 0 44 5 1 0 44887.21137986819
 33 0 41 8 1 0 45217.445113532835
 34 0 43 6 1 0 45712.41894735745
 35 0 47 2 1 0 46525.393879119176
 36 0 45 3 2 0 47257.39355024728
 37 0 43 5 2 0 47753.85000702437
 38 0 43 5 2 0 48249.90078858991
 39 0 46 2 2 0 48973.41076217738
 40 0 41 7 2 0 49328.506390302166
 41 0 45 3 2 0 49994.281068107535
 42 0 43 5 2 0 50508.70275755304
 43 0 45 3 2 0 51158.80599973051
 44 0 42 6 2 0 51613.015237406486
 45 0 45 3 2 0 52378.399886086554
 46 0 42 6 2 0 52809.96105837217
 47 0 43 5 2 0 53377.74942035882
 48 0 44 4 2 0 53949.13554997353
 49 0 45 3 2 0 54595.02146053913
 50 0 41 7 2 0 54920.085624574414
 51 0 43 5 2 0 55430.72213300406
 52 0 43 5 2 0 55933.45582513298
 53 0 42 6 2 0 56374.71444359478
 54 0 44 4 2 0 56990.48063273335
 55 0 43 5 2 0 57482.0364835586
 56 0 38 10 2 0 57589.13938478194
 57 0 42 6 2 0 57977.56584147943
 58 0 44 4 2 0 58564.08800821465
 59 0 44 3 3 0 59161.60256060104
 60 0 44 3 3 0 59839.43751613354
 61 0 40 6 4 0 60208.05439396255
 62 0 42 4 4 0 60762.694993353776
 63 0 39 8 3 0 60969.19164843863
 64 0 45 3 2 0 61609.26583162849
 65 0 46 3 1 0 62276.02593256759
 66 0 43 6 1 0 62737.143822452585
 67 0 42 7 1 0 63059.956481170695
 68 0 39 10 1 0 63116.231756249406
 69 0 46 3 1 0 63776.43793650281
 70 0 43 5 2 0 64215.552542824706
 71 0 41 7 2 0 64485.14317757659
 72 0 46 2 2 0 65214.6899442705
 73 0 45 3 2 0 65834.0711530865
 74 0 43 5 2 0 66283.8325461104
 75 0 43 5 2 0 66803.73074824302
 76 0 43 5 2 0 67334.86352705128
 77 0 44 4 2 0 67949.64791216647
 78 0 40 8 2 0 68209.2769273223
 79 0 43 5 2 0 68735.20477950954
 80 0 48 0 2 0 69752.77432443242
 81 0 44 4 2 0 70384.31959823096
 82 0 43 5 2 0 70965.33497448466
 83 0 41 7 2 0 71350.66083204871
 84 0 44 4 2 0 71956.58817156026
