 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 14 10 9 8 9 25175.097
 1 15 8 8 9 10 24325.52281576066
 2 14 10 7 9 10 23623.599081655637
 3 11 10 8 9 12 23145.424954454626
 4 14 8 7 9 12 22486.445768464255
 5 12 9 8 9 12 21825.620399526855
 6 13 8 7 9 13 21220.627203386975
 7 11 9 8 9 13 20735.77253171712
 8 11 9 8 9 13 20394.7526359504
 9 13 8 7 9 13 20030.91774105794
 10 12 8 7 10 13 19460.209002419386
 11 11 9 7 10 13 19038.821643458134
 12 11 8 8 10 13 18603.556736235674
 13 11 8 8 10 13 18067.8095160347
 14 12 8 7 10 13 17506.17388872361
 15 11 9 7 10 13 17109.64334312451
 16 9 10 8 10 13 16887.20097090123
 17 12 8 7 10 13 16434.29547206103
 18 11 8 8 10 13 15860.914268642895
 19 10 10 7 10 13 15612.01199476061
 20 11 8 8 10 13 15016.82786736728
 21 11 8 8 10 13 14499.403156375163
 22 12 8 7 10 13 13825.553826153095
 23 11 8 8 10 13 13326.498459691624
 24 11 8 8 10 13 12753.901413490437
 25 12 8 7 10 13 12285.148910045673
 26 11 8 8 10 13 11715.879940256908
 27 11 9 7 10 13 11366.598264383756
 28 11 8 8 10 13 10938.01616916566
 29 13 8 6 10 13 10593.260757791853
 30 12 8 7 10 13 10166.948619287234
 31 13 8 7 10 12 9623.805283078165
 32 13 8 7 10 12 9157.267500934895
 33 13 8 6 10 13 8810.42138147679
 34 12 8 8 10 12 8350.496546651333
 35 12 8 7 11 12 7779.683694821786
 36 12 8 7 10 13 7403.876246300008
 37 12 8 7 11 12 7012.332411853846
 38 11 8 8 10 13 6682.796233319213
 39 11 8 8 11 12 6321.098005666297
 40 10 9 8 10 13 5950.124944146453
 41 11 9 7 10 13 5730.639040042921
 42 12 9 6 10 13 5484.150433642803
 43 11 9 7 10 13 5307.020067848481
 44 12 9 6 10 13 5052.06405026828
 45 13 8 6 10 13 4735.823829791621
 46 12 8 7 10 13 4354.627774107864
 47 12 9 6 10 13 4175.25469266574
 48 12 9 6 11 12 3868.541412379445
 49 12 9 6 10 13 3647.7690715785006
 50 14 8 6 11 11 3141.3416628642335
 51 12 8 8 10 12 2576.212887731753
 52 12 8 7 11 12 1927.2869087884815
 53 10 9 8 10 13 1559.5699433923367
 54 10 10 7 11 12 1200.166497706597
 55 11 9 7 10 13 888.3379129918109
 56 10 9 8 11 12 400.64877621756284
 57 10 9 8 11 12 82.15189329315908
 58 12 8 7 11 12 -343.9677309198803
 59 11 8 8 10 13 -748.9435319197469
 60 11 8 8 11 12 -1162.6072421754827
 61 11 8 8 10 13 -1596.7239914271452
 62 11 8 8 10 13 -2044.1693648930836
 63 12 8 7 11 12 -2424.739226051531
 64 11 9 7 10 13 -2825.366956789597
 65 10 9 8 11 12 -3182.4574787965057
 66 11 9 7 10 13 -3519.6512538480038
 67 10 9 8 10 13 -3753.172589798381
 68 12 8 7 11 12 -4311.309432600757
 69 12 8 7 10 13 -4648.220293835262
 70 12 8 7 11 12 -5147.089042601771
 71 10 9 8 10 13 -5499.226729356544
 72 12 8 7 10 13 -5845.545552358131
 73 11 9 7 11 12 -6130.32280687016
 74 11 9 7 10 13 -6520.0650106251915
 75 11 8 8 11 12 -6918.212631204655
 76 11 9 7 10 13 -7266.67023001593
 77 11 8 8 10 13 -7619.767068690087
 78 11 8 8 11 12 -8089.522062011997
 79 10 9 8 10 13 -8491.892787206962
 80 10 9 8 11 12 -8842.851332456872
 81 12 8 7 10 13 -9305.729934137687
 82 11 8 8 10 13 -9825.935553945226
 83 10 9 8 11 12 -10129.467635014067
 84 12 8 7 10 13 -10479.566767856877
 85 11 9 7 11 12 -10826.391485730353
 86 10 9 8 10 13 -11247.700178065794
 87 11 8 8 11 12 -11643.371580982948
 88 11 8 8 11 12 -12247.668320569275
 89 12 8 7 11 12 -12810.921372877801
 90 12 8 7 10 13 -13195.116756394786
 91 11 9 7 11 12 -13518.270862086758
 92 12 8 7 11 12 -13898.755863551534
 93 12 8 7 11 12 -14416.05438020073
 94 12 8 7 10 13 -14836.879259165304
 95 11 9 7 11 12 -15149.974877290317
 96 11 8 8 11 12 -15630.172173692963
