 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 10 10 12 9 9 25265.484500000002
 1 10 9 12 11 8 5.1026929191202135E9
 2 10 9 11 12 8 1.0639096907188026E10
 3 10 9 11 12 8 1.5769490054854614E10
 4 10 9 11 12 8 2.081204697230137E10
 5 10 9 11 12 8 2.599331341810646E10
 6 10 9 11 12 8 3.1229079327616333E10
 7 10 9 11 12 8 3.6551119337895485E10
 8 10 9 10 13 8 4.177269736876523E10
 9 10 9 10 13 8 4.649907651789416E10
 10 10 8 11 13 8 5.183541833090262E10
 11 10 8 11 13 8 5.648661083900374E10
 12 10 9 10 13 8 6.140790955914801E10
 13 10 8 11 13 8 6.637703386035889E10
 14 10 8 11 13 8 7.196065008152081E10
 15 10 8 11 13 8 7.735522313448708E10
 16 10 8 11 13 8 8.255668498302701E10
 17 10 8 11 13 8 8.743345544813896E10
 18 10 8 11 13 8 9.257094722673965E10
 19 9 10 11 12 8 9.832379163695078E10
 20 9 9 11 13 8 1.0330899060093037E11
 21 10 9 10 13 8 1.0853839330283693E11
 22 11 9 10 12 8 1.1403896048973402E11
 23 10 9 10 13 8 1.195735827351616E11
 24 10 9 10 13 8 1.2512457306328864E11
 25 10 9 10 13 8 1.30212502250768E11
 26 10 9 10 13 8 1.3580863927400253E11
 27 9 9 11 13 8 1.4117838782736255E11
 28 9 9 11 13 8 1.4643915317794006E11
 29 9 9 11 13 8 1.518908627698084E11
 30 10 8 11 13 8 1.5698263067769653E11
 31 10 9 10 13 8 1.620757094584568E11
 32 10 9 10 13 8 1.669600311575469E11
 33 10 9 10 13 8 1.722584404337234E11
 34 10 9 10 13 8 1.770581965696388E11
 35 10 9 10 13 8 1.8213322324837357E11
 36 10 9 10 13 8 1.8716104571301056E11
 37 10 9 9 13 9 1.9169205083980817E11
 38 10 9 9 13 9 1.9700919123105286E11
 39 10 9 9 13 9 2.0211305788344836E11
 40 10 9 9 13 9 2.0728892764160706E11
 41 10 9 10 13 8 2.1258673822762207E11
 42 10 9 10 13 8 2.1807047868873187E11
 43 10 10 9 13 8 2.2331298354998398E11
 44 10 9 10 13 8 2.2842848497150684E11
 45 10 9 10 13 8 2.3357470267634207E11
 46 10 9 9 13 9 2.3934744081390164E11
 47 10 9 10 13 8 2.4486749193787405E11
 48 10 8 11 13 8 2.5013222069200497E11
 49 10 8 11 13 8 2.552303251037254E11
 50 10 8 11 13 8 2.611360463990576E11
 51 11 8 11 12 8 2.6680367918219373E11
 52 10 8 11 13 8 2.7177690222394754E11
 53 9 8 11 14 8 2.7700387526331323E11
 54 9 9 10 14 8 2.821418875031629E11
 55 9 9 10 14 8 2.876714457566603E11
 56 9 10 10 13 8 2.9292702140522906E11
 57 9 9 10 14 8 2.982605909944304E11
 58 9 9 10 14 8 3.0400065604999786E11
 59 9 8 11 14 8 3.089293396002307E11
 60 9 8 11 14 8 3.141559617604582E11
 61 9 8 11 14 8 3.195646152370748E11
 62 9 8 11 14 8 3.246126969432578E11
 63 9 8 11 14 8 3.2895178067048016E11
 64 9 8 11 14 8 3.342668123779186E11
 65 9 9 10 14 8 3.392500984570757E11
 66 9 8 11 14 8 3.4456916220278845E11
 67 9 8 11 14 8 3.499156666511517E11
 68 8 9 11 14 8 3.548395723058116E11
 69 8 9 11 14 8 3.600942968376994E11
 70 8 10 10 14 8 3.6537609487789526E11
 71 9 9 10 14 8 3.7100750040737775E11
 72 10 9 10 13 8 3.762145656077832E11
 73 9 9 10 14 8 3.815950568761077E11
 74 9 9 10 14 8 3.861778527709508E11
 75 9 10 9 14 8 3.916096287648937E11
 76 9 9 10 14 8 3.971876624465455E11
 77 9 8 11 14 8 4.025743539708016E11
 78 9 8 11 14 8 4.075249517178987E11
 79 9 8 11 14 8 4.130208804966448E11
 80 9 9 10 14 8 4.185132304014932E11
 81 9 9 10 14 8 4.235935807877795E11
 82 9 8 11 14 8 4.287071561762775E11
 83 9 8 11 14 8 4.33556832777603E11
 84 9 8 11 13 9 4.3832194809851385E11
 85 9 8 11 13 9 4.4334107660685205E11
 86 9 8 11 13 9 4.484083467688734E11
 87 9 8 11 13 9 4.537188611842893E11
 88 9 8 11 13 9 4.5900661012395435E11
 89 9 8 11 13 9 4.6415195461993744E11
 90 9 8 11 13 9 4.690417952380309E11
 91 9 9 10 13 9 4.7408570506542334E11
 92 9 9 10 13 9 4.7923383349303656E11
 93 9 8 11 13 9 4.8457891060740265E11
 94 9 8 10 13 10 4.8904480307726276E11
 95 9 8 10 13 10 4.9403054220638477E11
 96 9 9 10 12 10 4.994464220628335E11
 97 9 8 11 13 9 5.0440716318055646E11
 98 9 8 11 13 9 5.0940651701341675E11
 99 9 8 11 13 9 5.146836226740861E11
 100 9 8 11 13 9 5.197830415657246E11
 101 10 9 10 12 9 5.246344625280192E11
 102 9 9 10 13 9 5.297234715092512E11
 103 9 9 9 13 10 5.348385482873338E11
 104 9 9 9 13 10 5.4002949624866E11
 105 9 9 9 13 10 5.4524869461095087E11
 106 9 9 9 13 10 5.504798252349711E11
 107 9 8 10 13 10 5.552216465372772E11
 108 9 9 9 13 10 5.601730444935919E11
 109 9 9 10 13 9 5.654736498293456E11
 110 9 9 10 13 9 5.703865065597269E11
 111 9 9 10 13 9 5.751876851756075E11
 112 9 8 11 13 9 5.799951319479722E11
 113 9 8 11 13 9 5.854830617851923E11
 114 9 8 11 13 9 5.905385077329923E11
 115 9 8 11 13 9 5.956242421881877E11
 116 9 8 11 13 9 6.007683303376221E11
 117 9 8 11 13 9 6.060167167159971E11
 118 9 8 11 13 9 6.115763938130294E11
 119 9 8 11 13 9 6.167185963966154E11
 120 9 8 10 13 10 6.214012937459982E11
 121 9 8 10 13 10 6.262208781354471E11
 122 10 8 10 12 10 6.315747436256964E11
 123 9 8 11 13 9 6.36863802159504E11
 124 9 9 10 13 9 6.424846666520586E11
 125 9 9 10 13 9 6.478277510071493E11
 126 9 8 11 13 9 6.528694967239661E11
 127 9 8 11 13 9 6.582943596393187E11
 128 9 8 11 13 9 6.638162161687562E11
 129 9 8 11 13 9 6.688882690212506E11
 130 9 9 10 13 9 6.736491404734329E11
 131 9 9 10 13 9 6.788726620685021E11
 132 9 9 10 13 9 6.840706894969929E11
 133 9 9 10 13 9 6.889474875709009E11
 134 9 9 10 13 9 6.941407857410304E11
 135 9 9 10 13 9 6.994060858848074E11
 136 9 8 11 13 9 7.043617553485892E11
 137 8 8 12 13 9 7.094789174535552E11
 138 9 8 11 13 9 7.144403967560845E11
 139 9 8 11 13 9 7.195715408780044E11
 140 9 9 10 13 9 7.247753070588655E11
 141 9 9 10 13 9 7.299348132746305E11
 142 9 9 10 13 9 7.353469002721284E11
 143 9 9 10 13 9 7.40654848121043E11
 144 9 9 11 12 9 7.465577366670547E11
 145 9 8 11 13 9 7.524071222121946E11
 146 9 8 11 13 9 7.5810065165812E11
 147 9 8 11 13 9 7.638584222525258E11
 148 9 8 11 13 9 7.693583523180977E11
 149 9 8 11 13 9 7.744607952762483E11
 150 9 8 11 13 9 7.797935387039048E11
 151 9 8 11 13 9 7.852626039272181E11
 152 9 8 11 13 9 7.907923814085986E11
 153 9 8 12 12 9 7.966661691324009E11
 154 10 8 11 12 9 8.017971318680074E11
 155 9 8 11 13 9 8.075434654459642E11
 156 9 8 11 13 9 8.133970888299628E11
 157 9 8 11 13 9 8.186753352932478E11
 158 9 8 11 13 9 8.242170802744744E11
 159 9 8 11 13 9 8.297494405228289E11
 160 9 8 11 13 9 8.35288115057652E11
 161 9 8 11 13 9 8.411644001616008E11
 162 9 8 11 13 9 8.467695049013002E11
 163 8 9 11 13 9 8.528218480353994E11
 164 9 8 11 13 9 8.58321645397475E11
 165 9 9 10 13 9 8.643425586023289E11
 166 9 9 10 13 9 8.700563527966731E11
 167 9 9 10 13 9 8.760475619390465E11
 168 9 9 10 13 9 8.816284935882803E11
 169 9 10 9 13 9 8.87587758084616E11
 170 9 10 9 13 9 8.936880927532914E11
 171 9 9 10 13 9 8.987893061751447E11
 172 9 8 11 13 9 9.044237516171798E11
 173 9 9 10 13 9 9.102436123796731E11
 174 10 8 11 13 8 9.160810452554827E11
 175 10 9 10 13 8 9.221353424508994E11
