 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 14 12 9 5 10 25168.471500000003
 1 14 12 12 3 9 30865.643413561866
 2 15 13 9 4 9 37144.75052637814
 3 13 15 8 5 9 43377.463767083354
 4 12 14 9 6 9 49457.790375595425
 5 13 14 9 5 9 55960.06927307779
 6 14 14 8 5 9 62489.16597160086
 7 14 12 10 5 9 68166.7987301875
 8 13 13 9 6 9 75251.59574086251
 9 12 14 9 6 9 82328.84675865434
 10 13 13 9 6 9 88686.52439743261
 11 12 13 10 6 9 95173.73875613062
 12 13 13 8 6 10 101921.63739358805
 13 14 13 8 5 10 108939.807630981
 14 14 12 9 5 10 115177.2862573711
 15 15 13 8 5 9 122667.53956412492
 16 13 14 8 6 9 130118.20518553344
 17 12 15 8 6 9 136552.9957017656
 18 11 13 10 7 9 143207.31358598635
 19 14 14 8 5 9 149332.52627653608
 20 13 13 9 5 10 156083.3165660407
 21 13 14 7 6 10 162631.7381159367
 22 13 13 9 5 10 168607.24332431762
 23 13 13 9 5 10 174753.32632222283
 24 13 11 9 7 10 181207.09050693002
 25 12 13 8 7 10 188002.55759699323
 26 12 12 8 8 10 193931.81227408192
 27 11 13 9 7 10 199995.3728986579
 28 12 11 9 8 10 205681.91627904781
 29 12 10 9 9 10 210721.5223459766
 30 13 11 9 7 10 215711.9870232843
 31 13 12 9 6 10 222395.0610133578
 32 12 11 9 8 10 228362.94660520882
 33 13 12 8 7 10 235558.3533378048
 34 12 11 10 7 10 241446.4559521336
 35 14 11 9 6 10 247233.56654174256
 36 14 11 8 7 10 253185.16939047552
 37 13 12 8 7 10 259929.99799469823
 38 12 12 9 7 10 267425.91485508886
 39 14 11 9 6 10 273664.29516876565
 40 12 12 9 7 10 280522.30636784533
 41 12 12 9 7 10 286926.6929344522
 42 11 11 10 8 10 292772.1277434658
 43 12 11 9 8 10 298863.71315643773
 44 13 11 9 7 10 305815.03428581095
 45 14 11 8 6 11 311376.57293760846
 46 14 11 8 6 11 317284.736559445
 47 13 12 8 6 11 324269.1982639275
 48 13 11 9 7 10 330373.83834192785
 49 13 12 8 7 10 337662.6276938096
 50 12 13 9 6 10 344355.15141834976
 51 12 12 10 6 10 350106.24084659264
 52 13 13 8 6 10 356829.0628276149
 53 15 10 8 7 10 362867.1932330002
 54 14 12 8 6 10 370301.1398565934
 55 13 12 9 6 10 376644.8272518944
 56 14 11 8 7 10 383437.2793416886
 57 13 11 9 7 10 389766.6577863201
 58 13 11 9 7 10 396468.19747895596
 59 11 11 10 8 10 402361.5629825882
 60 13 12 8 7 10 408377.4860789626
 61 13 10 8 8 11 414519.2455633783
 62 13 10 8 8 11 420397.6848875934
 63 14 9 8 7 12 425769.274291301
 64 14 11 8 6 11 432757.58166744054
 65 13 10 10 6 11 439475.0014603925
 66 13 10 10 6 11 446239.09772937634
 67 13 11 9 6 11 452323.6555568195
 68 13 11 9 6 11 459150.59844536555
 69 15 10 8 6 11 466024.78693062416
 70 14 10 9 6 11 472620.53364301525
 71 13 10 9 7 11 479006.669575055
 72 13 10 9 7 11 485581.5916113667
 73 13 11 9 6 11 492426.4827227329
 74 13 10 9 7 11 498933.36946089636
 75 13 10 10 6 11 506022.4108387614
 76 13 12 8 6 11 512042.93209305475
 77 14 10 8 7 11 518323.3781667461
 78 14 10 8 7 11 523947.2103856038
 79 14 9 8 8 11 529735.7823248694
 80 14 9 8 8 11 535181.1239332727
 81 13 10 9 7 11 540959.8354281875
 82 14 8 9 8 11 546637.2744246648
 83 13 10 9 7 11 553196.5445279706
 84 13 10 9 7 11 559445.7922592249
 85 13 10 9 7 11 565768.2782842509
 86 13 11 8 7 11 571811.3835548622
 87 15 10 7 7 11 578216.8855695127
 88 14 11 7 7 11 584678.7935851801
 89 13 11 8 7 11 590621.8829141503
 90 13 11 8 7 11 597644.7712854369
 91 13 9 9 8 11 603994.2829228778
 92 15 8 8 8 11 610069.0109020215
 93 13 10 9 7 11 616610.364581257
 94 13 11 8 7 11 623249.0100156883
 95 12 10 9 8 11 630211.9463951412
