 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 9 11 10 10 10 25532.4295
 1 9 12 11 10 8 25650.158125791815
 2 10 11 11 10 8 25665.286346572484
 3 9 12 11 10 8 25802.996546379538
 4 8 12 12 10 8 25897.213065971817
 5 9 11 12 10 8 25857.475375948306
 6 8 12 10 10 10 26361.716032527456
 7 8 12 10 10 10 26796.171395350084
 8 8 12 10 10 10 27194.595523066222
 9 9 11 10 10 10 27478.363036685703
 10 9 11 10 10 10 27595.391411277844
 11 9 10 10 11 10 27810.44100586257
 12 9 10 10 11 10 27934.078247345715
 13 9 11 9 11 10 28251.95537479733
 14 9 10 10 11 10 28421.161646052868
 15 9 11 9 11 10 28697.217718801476
 16 8 11 10 11 10 28817.588354594758
 17 8 11 10 11 10 29010.12386552935
 18 9 10 10 11 10 29041.788712875325
 19 8 10 10 11 11 29250.123195511227
 20 8 11 9 11 11 29583.19907977184
 21 8 11 9 11 11 29740.376759775878
 22 7 12 9 11 11 29831.42097648795
 23 7 11 10 11 11 29898.604257368206
 24 8 10 10 11 11 29942.431226005734
 25 8 9 11 11 11 30199.257880660887
 26 8 9 11 11 11 30186.056551961494
 27 8 9 10 11 12 30119.664171968925
 28 8 9 10 11 12 30039.36625497547
 29 8 10 9 11 12 30163.891516331914
 30 8 9 10 11 12 30139.061151335118
 31 8 9 10 11 12 30257.833990918425
 32 9 9 11 10 11 30238.477786072333
 33 9 9 11 10 11 30315.953803690954
 34 9 10 10 10 11 30259.332219273005
 35 9 10 11 11 9 30316.85589575738
 36 9 10 11 11 9 30320.417289050143
 37 9 10 10 11 10 30229.871539993215
 38 8 10 10 11 11 30379.873963550235
 39 8 10 10 11 11 30689.82121858139
 40 8 10 11 11 10 30819.319842700974
 41 8 10 11 11 10 30789.27514812736
 42 8 10 11 11 10 30938.443747145808
 43 8 10 10 11 11 31177.592298318294
 44 9 10 10 11 10 31151.282989747502
 45 8 10 10 11 11 31417.104148473543
 46 8 10 11 11 10 31632.01367433907
 47 8 11 9 11 11 31780.738657039263
 48 9 11 9 11 10 31894.34557544618
 49 8 9 11 12 10 31806.888404241574
 50 8 10 10 12 10 31859.799008712827
