 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 0 50 0 0 0 27173.97500000001
 1 0 50 0 0 0 28041.55682766517
 2 0 50 0 0 0 28838.59305620816
 3 0 50 0 0 0 29653.258548306032
 4 0 50 0 0 0 30485.349523281908
 5 0 48 2 0 0 31146.057571695605
 6 0 48 2 0 0 31832.381780365555
 7 0 46 4 0 0 32389.409066283526
 8 0 43 7 0 0 32702.679965560677
 9 0 45 5 0 0 33114.414370865474
 10 0 44 6 0 0 33566.57302450811
 11 0 45 5 0 0 34011.64204445265
 12 0 45 5 0 0 34395.80832245593
 13 0 42 8 0 0 34527.397449066535
 14 0 44 6 0 0 34909.52006876295
 15 0 44 6 0 0 35277.23064078599
 16 0 45 5 0 0 35661.49647804156
 17 0 43 7 0 0 35868.0381646964
 18 0 45 5 0 0 36307.64266940439
 19 0 47 3 0 0 36924.430761888245
 20 0 43 7 0 0 37179.60795581539
 21 0 44 6 0 0 37581.733144058286
 22 0 46 4 0 0 38126.06827187538
 23 0 45 5 0 0 38459.64279450575
 24 0 42 8 0 0 38529.39634770868
 25 0 48 2 0 0 39256.399338279276
 26 0 45 5 0 0 39761.20636100531
 27 0 44 6 0 0 40173.674637388176
 28 0 44 6 0 0 40560.52785967751
 29 0 46 4 0 0 41128.50362365831
 30 0 47 3 0 0 41770.58817886505
 31 0 46 4 0 0 42266.6671840277
 32 0 45 5 0 0 42716.12915328462
 33 0 43 7 0 0 42976.96105116742
 34 0 48 2 0 0 43764.23432269216
 35 0 43 7 0 0 44019.79314040932
 36 0 43 7 0 0 44360.26940125896
 37 0 44 6 0 0 44804.29440797389
 38 0 45 5 0 0 45276.34571175646
 39 0 46 4 0 0 45838.951980123624
 40 0 44 6 0 0 46125.57670615856
 41 0 46 4 0 0 46572.705393136544
 42 0 40 10 0 0 46643.5183334917
 43 0 49 1 0 0 47455.47617741411
 44 0 45 5 0 0 47913.387632084254
 45 0 45 5 0 0 48421.90906541668
