 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 0 0 21 0 0 22775
 1 0 0 21 0 0 18937.790872713653
 2 21 0 0 0 0 15082.343719917613
 3 0 21 0 0 0 15634.895419701297
 4 0 21 0 0 0 16282.294131708517
 5 21 0 0 0 0 12631.352287374777
 6 21 0 0 0 0 9023.80941812981
 7 21 0 0 0 0 5077.774221126094
 8 21 0 0 0 0 1291.6518563126676
 9 21 0 0 0 0 -2528.2784457625103
 10 21 0 0 0 0 -6362.915663745667
 11 21 0 0 0 0 -10308.145850224644
 12 21 0 0 0 0 -14058.706378656107
 13 21 0 0 0 0 -17835.96343745627
 14 21 0 0 0 0 -21624.205703011266
 15 21 0 0 0 0 -25439.535699540433
 16 21 0 0 0 0 -29243.41371431593
 17 21 0 0 0 0 -32972.14228766154
 18 21 0 0 0 0 -36884.01797442317
 19 21 0 0 0 0 -40739.80601278871
 20 21 0 0 0 0 -44519.68584763041
 21 21 0 0 0 0 -48481.69736164052
 22 21 0 0 0 0 -52285.58237940983
 23 21 0 0 0 0 -56099.43559966916
 24 21 0 0 0 0 -59978.770320921845
 25 21 0 0 0 0 -63812.84942338709
 26 21 0 0 0 0 -67554.6807880727
 27 21 0 0 0 0 -71136.5722269185
 28 21 0 0 0 0 -74896.76521319784
 29 21 0 0 0 0 -78581.26855338881
 30 21 0 0 0 0 -82213.25027329706
 31 21 0 0 0 0 -86097.38147897342
 32 21 0 0 0 0 -89845.36827477343
 33 21 0 0 0 0 -93619.46056562077
 34 21 0 0 0 0 -97317.29805540896
 35 21 0 0 0 0 -101099.35595366565
 36 21 0 0 0 0 -104662.61350879831
 37 21 0 0 0 0 -108429.284800014
 38 21 0 0 0 0 -112263.83172776668
 39 21 0 0 0 0 -116183.24874719909
 40 21 0 0 0 0 -119979.84000063488
 41 21 0 0 0 0 -123721.22784179145
 42 21 0 0 0 0 -127654.34545656841
 43 21 0 0 0 0 -131439.0316723129
