 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 13 9 7 10 11 25445.048499999997
 1 11 11 5 10 13 36997.058175976694
 2 13 9 4 11 13 46506.271654309385
 3 12 9 5 11 13 56975.80156848743
 4 12 9 5 11 13 68289.5836077503
 5 12 8 5 11 14 79750.05561792984
 6 12 8 5 11 14 90254.2120139732
 7 12 8 5 11 14 100487.22937425478
 8 13 8 4 11 14 111666.93389296214
 9 11 9 5 11 14 121425.0380289449
 10 11 10 5 11 13 131952.1385502795
 11 12 9 5 11 13 142140.2502669866
 12 11 10 5 11 13 153249.6519017998
 13 12 9 5 11 13 164105.6760923866
 14 11 10 5 11 13 174631.7870957125
 15 12 9 5 11 13 185455.59913819318
 16 13 8 5 11 13 195906.7410678826
 17 12 9 5 11 13 206787.67844024714
 18 11 9 5 11 14 217934.42219355397
 19 12 8 4 12 14 228303.15236506204
 20 12 8 4 12 14 238924.0305545777
 21 12 8 4 12 14 249133.0891425495
 22 11 9 4 12 14 260174.1828353945
 23 11 9 4 12 14 271541.12370863184
 24 11 9 4 12 14 282512.9108244905
 25 11 9 4 12 14 293259.8041140269
 26 11 10 4 12 13 303408.03210391203
 27 11 10 4 12 13 313592.99463917915
 28 11 10 4 12 13 324561.71593907004
 29 10 10 4 13 13 335083.5104989441
 30 12 9 4 12 13 345650.23574804654
 31 11 9 4 12 14 356743.78058041533
 32 12 8 4 12 14 367696.71971977537
 33 12 8 4 12 14 377795.3255689078
 34 12 8 4 12 14 387781.84234546893
 35 12 8 4 12 14 398117.0980807375
 36 11 9 4 12 14 408715.576667247
 37 11 9 4 12 14 419555.52877934417
 38 11 9 4 12 14 429521.46983479767
 39 11 9 4 12 14 439796.4697290464
 40 12 8 4 12 14 449681.118403227
 41 11 9 4 12 14 460582.522180275
 42 11 9 4 12 14 471704.10996295884
 43 11 9 4 12 14 483116.441406769
 44 11 9 4 12 14 493605.24285646377
 45 12 8 4 12 14 504129.84664189664
 46 12 8 4 12 14 515402.096155631
 47 12 8 4 12 14 525926.123457809
 48 12 8 4 12 14 537079.350719884
 49 11 10 4 12 13 547817.2144373701
 50 12 8 4 12 14 559313.8122496004
 51 12 8 4 12 14 568705.1779545702
 52 12 9 4 11 14 580420.7904145163
 53 12 9 4 11 14 591971.0872101639
 54 11 9 4 12 14 603590.1538730192
 55 11 9 4 12 14 614251.2470132941
 56 12 8 4 12 14 625012.2314020429
 57 11 9 4 12 14 636078.3083294522
 58 11 9 4 12 14 646986.5851210252
 59 11 9 4 12 14 658302.7897407725
 60 11 9 4 12 14 668459.0207568969
 61 11 9 4 12 14 679817.4941557121
 62 12 8 4 12 14 690792.8911913738
 63 12 8 4 12 14 701791.7798336567
 64 11 9 4 12 14 713208.8027283314
 65 11 9 4 12 14 724187.8315204032
 66 11 9 4 12 14 735387.2973587061
 67 11 9 4 12 14 746111.7140519804
 68 11 9 4 12 14 756797.3658402369
 69 12 8 4 12 14 768220.0962854024
 70 12 8 4 12 14 778944.9896339513
 71 11 9 4 12 14 790292.8402209331
 72 12 8 4 12 14 800496.6905182439
 73 11 9 4 12 14 810978.9036203912
 74 11 9 4 12 14 820847.9151644304
 75 11 9 4 12 14 831087.4350803936
 76 11 9 4 12 14 841631.0411145729
 77 11 9 4 12 14 852641.616583477
 78 11 9 4 12 14 863501.3211722174
 79 10 11 4 12 13 874068.6979856163
 80 11 9 4 13 13 883697.6840745105
 81 10 10 4 13 13 892942.8258138149
 82 10 10 4 13 13 901934.5601253319
 83 10 10 4 13 13 912262.5713520158
 84 10 10 4 13 13 923072.5814344442
 85 10 10 4 13 13 933565.0349561089
 86 10 10 4 13 13 944129.8707708678
 87 11 9 4 13 13 954897.6509390927
 88 11 8 4 13 14 965398.565432813
 89 11 8 4 13 14 975891.4952467078
 90 12 8 4 12 14 985720.7728450979
 91 12 8 4 12 14 996369.2313530047
 92 12 9 4 12 13 1006328.8248957633
 93 11 9 4 12 14 1016598.747260587
 94 11 9 4 12 14 1026903.2469501819
 95 12 8 4 12 14 1037967.5858960794
 96 12 8 4 12 14 1048833.7504577592
 97 12 8 4 12 14 1059662.4674038095
 98 12 8 4 12 14 1069983.8679926407
 99 11 9 4 12 14 1080647.0430029673
 100 11 9 4 12 14 1090238.2739829335
 101 10 9 4 13 14 1099836.2091613787
 102 10 9 4 13 14 1110688.01609905
 103 10 9 4 13 14 1121517.812113967
 104 11 9 4 12 14 1130836.6161802765
