 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 0 0 0 0 50 27497.180000000004
 1 0 0 0 0 50 28750.812497875475
 2 0 0 0 0 50 30018.779909777786
 3 0 0 0 0 50 31203.554923375832
 4 0 0 0 0 50 32464.242270742794
 5 0 0 0 0 50 33653.79795885338
 6 0 0 0 0 50 34991.08870819162
 7 0 0 0 0 50 36291.64365682187
 8 0 0 0 0 50 37455.475352388494
 9 0 0 0 0 50 38766.75870892526
 10 0 0 0 0 50 40102.79575614217
 11 0 0 0 0 50 41382.116353050966
 12 0 0 0 0 50 42669.99370067825
 13 0 0 0 0 50 43987.93625722882
 14 0 0 0 0 50 45311.70554794468
 15 0 0 0 0 50 46671.85072860541
 16 0 0 0 0 50 47954.60016895354
 17 0 0 0 0 50 49267.533687925665
 18 0 0 0 0 50 50597.249994832164
 19 0 0 0 0 50 51948.40309066581
 20 0 0 0 0 50 53261.970337392675
 21 0 0 0 0 50 54610.0941400651
 22 0 0 0 0 50 55942.111357695365
 23 0 0 0 0 50 57232.37151808151
 24 0 0 0 0 50 58501.63401020218
 25 0 0 0 0 50 59770.29050301342
 26 0 0 0 0 50 61062.97024998906
 27 0 0 0 0 50 62344.165566780815
 28 0 0 0 0 50 63632.9580492675
 29 0 0 0 0 50 64873.86900784951
 30 0 0 0 0 50 66112.92839840095
 31 0 0 0 0 50 67400.84155336974
 32 0 0 0 0 50 68640.91725347197
 33 0 0 0 0 50 69922.29828322385
 34 0 0 0 0 50 71293.13085724588
 35 0 0 0 0 50 72500.48425431299
 36 0 0 0 0 50 73718.60483889068
 37 0 0 0 0 50 74993.59832720834
 38 0 0 0 0 50 76285.44384969043
 39 0 0 0 0 50 77549.78511389781
 40 0 0 0 0 50 78795.91311685122
 41 0 0 0 0 50 80024.00711049726
 42 0 0 0 0 50 81348.93864642191
 43 0 0 0 0 50 82521.6894226911
 44 0 0 0 0 50 83741.42412012973
 45 0 0 0 0 50 84934.99397169561
 46 0 0 0 0 50 86136.8318785491
 47 0 0 0 0 50 87373.98868002543
 48 0 0 0 0 50 88608.51384498032
 49 0 0 0 0 50 89746.50600418333
 50 0 0 0 0 50 91000.92670290406
 51 0 0 0 0 50 92197.5601787686
 52 0 0 0 0 50 93426.95890349463
 53 0 0 0 0 50 94705.95213994592
 54 0 0 0 0 50 95849.92323837815
 55 0 0 0 0 50 97068.89133243717
 56 0 0 0 0 50 98248.72312648383
 57 0 0 0 0 50 99503.44813388851
 58 0 0 0 0 50 100744.51826865341
 59 0 0 0 0 50 102012.0340028238
 60 0 0 0 0 50 103234.41333131636
 61 0 0 0 0 50 104457.00659196507
 62 0 0 0 0 50 105723.18440636594
 63 0 0 0 0 50 107009.81134045459
 64 0 0 0 0 50 108302.80656835945
 65 0 0 0 0 50 109576.00065801424
 66 0 0 0 0 50 110767.30009964033
 67 0 0 0 0 50 112063.28909725927
 68 0 0 0 0 50 113332.1214264541
 69 0 0 0 0 50 114504.87556225782
 70 0 0 0 0 50 115707.31299508727
 71 0 0 0 0 50 117019.56724946774
 72 0 0 0 0 50 118244.95245552184
 73 0 0 0 0 50 119465.15618474635
 74 0 0 0 0 50 120712.45222238952
 75 0 0 0 0 50 122008.85295287205
 76 0 0 0 0 50 123355.37327382813
 77 0 0 0 0 50 124582.126417508
 78 0 0 0 0 50 125719.51363716977
 79 0 0 0 0 50 126934.75942946432
 80 0 0 0 0 50 128202.10207364171
 81 0 0 0 0 50 129407.99620981066
 82 0 0 0 0 50 130617.96258801961
 83 0 0 0 0 50 131823.8472091559
 84 0 0 0 0 50 133003.70223305558
 85 0 0 0 0 50 134212.82371833685
 86 0 0 0 0 50 135371.4238142315
 87 0 0 0 0 50 136626.2397242058
 88 0 0 0 0 50 137823.21690225386
 89 0 0 0 0 50 139013.95315956543
 90 0 0 0 0 50 140246.21993868542
 91 0 0 0 0 50 141557.68153011455
 92 0 0 0 0 50 142841.90011278476
 93 0 0 0 0 50 144037.59419515738
 94 0 0 0 0 50 145254.69277213476
 95 0 0 0 0 50 146529.5635544118
 96 0 0 0 0 50 147731.17437219183
 97 0 0 0 0 50 148883.5518253243
 98 0 0 0 0 50 150095.44537078333
 99 0 0 0 0 50 151338.19317890872
 100 0 0 0 0 50 152572.96350073806
 101 0 0 0 0 50 153867.2073026383
 102 0 0 0 0 50 155091.525378841
 103 0 0 0 0 50 156357.17613204886
 104 0 0 0 0 50 157661.94197719434
 105 0 0 0 0 50 158957.70210319647
 106 0 0 0 0 50 160222.09060376056
 107 0 0 0 0 50 161529.09798782037
 108 0 0 0 0 50 162864.4181764504
 109 0 0 0 0 50 164162.99602666884
 110 0 0 0 0 50 165471.13319353678
 111 0 0 0 0 50 166781.5244653441
 112 0 0 0 0 50 168080.70256180372
 113 0 0 0 0 50 169346.5903516648
 114 0 0 0 0 50 170581.58254038478
 115 0 0 0 0 50 171814.43558751539
 116 0 0 0 0 50 173164.47472326818
 117 0 0 0 0 50 174490.00900044505
 118 0 0 0 0 50 175787.78382881527
 119 0 0 0 0 50 177088.5519726685
 120 0 0 0 0 50 178301.54169319294
 121 0 0 0 0 50 179534.88923861604
 122 0 0 0 0 50 180697.58101395323
 123 0 0 0 0 50 181938.71917506796
 124 0 0 0 0 50 183186.3086092677
 125 0 0 0 0 50 184362.55690083548
 126 0 0 0 0 50 185576.18521213933
 127 0 0 0 0 50 186829.09568161948
 128 0 0 0 0 50 188103.51212463816
 129 0 0 0 0 50 189371.04021848578
 130 0 0 0 0 50 190687.33612035098
 131 0 0 0 0 50 191962.409073885
 132 0 0 0 0 50 193178.78261661011
 133 0 0 0 0 50 194449.4845884301
 134 0 0 0 0 50 195699.40194276033
 135 0 0 0 0 50 196928.7814803417
 136 0 0 0 0 50 198126.2965317012
 137 0 0 0 0 50 199322.69485923278
 138 0 0 0 0 50 200511.84481632733
 139 0 0 0 0 50 201782.16966417033
 140 0 0 0 0 50 203073.20571156274
 141 0 0 0 0 50 204424.15715627887
 142 0 0 0 0 50 205654.09421298746
 143 0 0 0 0 50 206886.45810798477
 144 0 0 0 0 50 208478.33426973425
 145 0 0 0 0 50 210016.72914315402
 146 0 0 0 0 50 211598.35465935484
 147 0 0 0 0 50 213180.08305098632
 148 0 0 0 0 50 214806.19406208827
 149 0 0 0 0 50 216400.85953869915
 150 0 0 0 0 50 217951.46318988397
 151 0 0 0 0 50 219523.64276748826
 152 0 0 0 0 50 221140.0460831882
 153 0 0 0 0 50 222691.0147337134
 154 0 0 0 0 50 224314.522529762
 155 0 0 0 0 50 225933.69250755123
 156 0 0 0 0 50 227458.0977016113
 157 0 0 0 0 50 229029.4092789786
 158 0 0 0 0 50 230641.78443859465
 159 0 0 0 0 50 232286.93306191158
 160 0 0 0 0 50 233864.77417284917
 161 0 0 0 0 50 235373.95887103662
 162 0 0 0 0 50 236902.95424507148
 163 0 0 0 0 50 238444.3813136474
 164 0 0 0 0 50 240088.80268017444
 165 0 0 0 0 50 241705.28334657277
 166 0 0 0 0 50 243297.22553449805
 167 0 0 0 0 50 244861.43903553204
 168 0 0 0 0 50 246430.5888157944
 169 0 0 0 0 50 248032.18680721615
 170 0 0 0 0 50 249537.0321036685
 171 0 0 0 0 50 251062.16220363017
 172 0 0 0 0 50 252482.70965499207
 173 0 0 0 0 50 253905.254292755
 174 0 0 0 0 50 255459.9974709584
 175 0 0 0 0 50 256979.7710678467
 176 0 0 0 0 50 258500.1667138167
 177 0 0 0 0 50 260146.6923510863
 178 0 0 0 0 50 261749.57623233032
 179 0 0 0 0 50 263255.0466967951
 180 0 0 0 0 50 264734.070873947
 181 0 0 0 0 50 266279.60976745916
 182 0 0 0 0 50 267837.7635705703
 183 0 0 0 0 50 269383.426210986
 184 0 0 0 0 50 270945.5608676575
 185 0 0 0 0 50 272467.37340997276
 186 0 0 0 0 50 273973.62151591125
 187 0 0 0 0 50 275596.72322500666
 188 0 0 0 0 50 277236.13911519287
 189 0 0 0 0 50 278836.3230724887
 190 0 0 0 0 50 280437.28093420534
 191 0 0 0 0 50 282038.5776404425
 192 0 0 0 0 50 283618.4867521291
 193 0 0 0 0 50 285160.6738240228
 194 0 0 0 0 50 286724.9759853903
 195 0 0 0 0 50 288272.47737413924
 196 0 0 0 0 50 289856.46576533734
 197 0 0 0 0 50 291483.37652232824
 198 0 0 0 0 50 293044.1949042151
 199 0 0 0 0 50 294602.7778498746
 200 0 0 0 0 50 296239.6474539856
 201 0 0 0 0 50 297901.18060870975
 202 0 0 0 0 50 299467.2903428285
 203 0 0 0 0 50 300987.10323312884
 204 0 0 0 0 50 302476.48958377424
 205 0 0 0 0 50 304045.22294338304
 206 0 0 0 0 50 305673.42125065613
 207 0 0 0 0 50 307179.0824327849
 208 0 0 0 0 50 308749.67861955735
 209 0 0 0 0 50 310279.7356864238
 210 0 0 0 0 50 311791.8445423216
 211 0 0 0 0 50 313337.58861936134
 212 0 0 0 0 50 314871.0140488047
 213 0 0 0 0 50 316434.8123057951
 214 0 0 0 0 50 318098.1004094696
 215 0 0 0 0 50 319716.11367650935
 216 0 0 0 0 50 321332.1186670439
 217 0 0 0 0 50 322866.0466268081
 218 0 0 0 0 50 324454.63237490656
 219 0 0 0 0 50 326084.0043216994
 220 0 0 0 0 50 327756.8682901923
 221 0 0 0 0 50 329361.6344554418
 222 0 0 0 0 50 330935.7989425495
 223 0 0 0 0 50 332544.29599766055
 224 0 0 0 0 50 334131.49182924116
 225 0 0 0 0 50 335755.20410867967
 226 0 0 0 0 50 337330.79164778546
 227 0 0 0 0 50 338860.30049789464
 228 0 0 0 0 50 340375.2222663614
 229 0 0 0 0 50 341976.1500998695
 230 0 0 0 0 50 343557.35620653233
 231 0 0 0 0 50 345040.52725914144
 232 0 0 0 0 50 346650.6482361797
 233 0 0 0 0 50 348292.9360307501
 234 0 0 0 0 50 349861.0009976461
 235 0 0 0 0 50 351512.30176956835
 236 0 0 0 0 50 353072.0239204198
 237 0 0 0 0 50 354654.32752417715
 238 0 0 0 0 50 356211.3064510968
 239 0 0 0 0 50 357717.05709437514
 240 0 0 0 0 50 359073.3302083292
 241 0 0 0 0 50 360471.84488564363
 242 0 0 0 0 50 361822.1948595217
 243 0 0 0 0 50 363170.2545929684
 244 0 0 0 0 50 364606.0905542968
 245 0 0 0 0 50 366064.1340644921
 246 0 0 0 0 50 367346.7858583241
 247 0 0 0 0 50 368590.9649562796
 248 0 0 0 0 50 369844.4817599124
 249 0 0 0 0 50 371242.6552890847
 250 0 0 0 0 50 372578.86816293356
 251 0 0 0 0 50 373929.9846910582
 252 0 0 0 0 50 375209.03787060356
 253 0 0 0 0 50 376463.3770120331
 254 0 0 0 0 50 377673.6805952157
 255 0 0 0 0 50 378996.9793179386
 256 0 0 0 0 50 380306.159886332
 257 0 0 0 0 50 381675.4305339769
 258 0 0 0 0 50 382929.6225381563
 259 0 0 0 0 50 384260.0799215425
 260 0 0 0 0 50 385575.048441918
 261 0 0 0 0 50 386962.83232599613
 262 0 0 0 0 50 388186.92178095767
 263 0 0 0 0 50 389312.23054544884
 264 0 0 0 0 50 390736.0857008877
 265 0 0 0 0 50 392023.10555905086
 266 0 0 0 0 50 393316.89116587857
 267 0 0 0 0 50 394731.53503236227
 268 0 0 0 0 50 396016.5568582128
 269 0 0 0 0 50 397397.1507858754
 270 0 0 0 0 50 398750.9505776202
 271 0 0 0 0 50 400091.9133018465
 272 0 0 0 0 50 401381.15354506375
 273 0 0 0 0 50 402668.7462096963
 274 0 0 0 0 50 403955.97527198127
 275 0 0 0 0 50 405336.6958520083
 276 0 0 0 0 50 406588.8130190489
 277 0 0 0 0 50 407892.2154273271
 278 0 0 0 0 50 409261.49543273577
 279 0 0 0 0 50 410417.3218308469
 280 0 0 0 0 50 411643.8932333097
 281 0 0 0 0 50 412791.9287451923
 282 0 0 0 0 50 413983.176253882
 283 0 0 0 0 50 415125.44102216454
 284 0 0 0 0 50 416288.55277490476
 285 0 0 0 0 50 417458.63424893515
 286 0 0 0 0 50 418679.30775699986
 287 0 0 0 0 50 419913.19997293496
 288 0 0 0 0 50 421148.8499007167
 289 0 0 0 0 50 422382.82021316583
 290 0 0 0 0 50 423635.0285893552
 291 0 0 0 0 50 424964.31070941663
 292 0 0 0 0 50 426195.48054531316
 293 0 0 0 0 50 427424.050222983
 294 0 0 0 0 50 428709.1200184468
 295 0 0 0 0 50 429886.969148266
 296 0 0 0 0 50 431009.30426044017
 297 0 0 0 0 50 432243.9771427579
 298 0 0 0 0 50 433560.3810177716
 299 0 0 0 0 50 434933.18221347994
 300 0 0 0 0 50 436232.041100565
 301 0 0 0 0 50 437462.3573718436
 302 0 0 0 0 50 438753.07342259394
 303 0 0 0 0 50 440097.2615113275
 304 0 0 0 0 50 441529.45978164335
 305 0 0 0 0 50 442922.93357354135
 306 0 0 0 0 50 444148.39263691107
 307 0 0 0 0 50 445484.1640761675
 308 0 0 0 0 50 446839.14273573784
 309 0 0 0 0 50 448248.0713748436
 310 0 0 0 0 50 449758.71738825773
 311 0 0 0 0 50 451111.3544993116
 312 0 0 0 0 50 452512.4370511842
 313 0 0 0 0 50 453808.62672768364
 314 0 0 0 0 50 454974.82843920327
 315 0 0 0 0 50 456300.12951259187
 316 0 0 0 0 50 457439.45505111135
 317 0 0 0 0 50 458600.9273010317
 318 0 0 0 0 50 459916.92410644074
 319 0 0 0 0 50 461269.8190733101
 320 0 0 0 0 50 462577.2311607657
 321 0 0 0 0 50 463931.6463232843
 322 0 0 0 0 50 465194.71273167885
 323 0 0 0 0 50 466465.2039177178
 324 0 0 0 0 50 467817.29506397503
 325 0 0 0 0 50 469183.9694006156
 326 0 0 0 0 50 470496.1423397042
 327 0 0 0 0 50 471727.08378634317
 328 0 0 0 0 50 473001.2121076074
 329 0 0 0 0 50 474413.04332597065
 330 0 0 0 0 50 475800.0754952836
 331 0 0 0 0 50 477132.4093582609
 332 0 0 0 0 50 478390.87249618827
 333 0 0 0 0 50 479706.1030019447
 334 0 0 0 0 50 480874.1846313451
 335 0 0 0 0 50 482201.1821361022
 336 0 0 0 0 50 483297.62668580236
 337 0 0 0 0 50 484567.5040333024
 338 0 0 0 0 50 485811.22473110823
 339 0 0 0 0 50 487081.67579738016
 340 0 0 0 0 50 488345.9477616573
 341 0 0 0 0 50 489733.4171803134
 342 0 0 0 0 50 491101.35549551406
 343 0 0 0 0 50 492562.51723469095
 344 0 0 0 0 50 493835.8176144659
 345 0 0 0 0 50 495138.7600053139
 346 0 0 0 0 50 496449.6396651116
 347 0 0 0 0 50 497777.2822076455
 348 0 0 0 0 50 499080.2910256764
 349 0 0 0 0 50 500359.51441367134
 350 0 0 0 0 50 501773.3618924931
 351 0 0 0 0 50 503190.3430894964
 352 0 0 0 0 50 504595.70127964683
 353 0 0 0 0 50 505904.97905126517
 354 0 0 0 0 50 507259.3118246424
 355 0 0 0 0 50 508555.8257324829
 356 0 0 0 0 50 509967.209900022
 357 0 0 0 0 50 511285.4801581486
 358 0 0 0 0 50 512627.38979093276
 359 0 0 0 0 50 513886.8027980971
 360 0 0 0 0 50 515111.90194671944
 361 0 0 0 0 50 516403.2936482819
 362 0 0 0 0 50 517595.2242748905
 363 0 0 0 0 50 518792.6747853811
 364 0 0 0 0 50 520015.4965147442
 365 0 0 0 0 50 521273.24854967673
 366 0 0 0 0 50 522579.22632628126
 367 0 0 0 0 50 523917.2558968269
 368 0 0 0 0 50 525229.1200496418
 369 0 0 0 0 50 526530.0513569283
 370 0 0 0 0 50 527874.4140261239
 371 0 0 0 0 50 529021.4186623243
 372 0 0 0 0 50 530403.4031227692
 373 0 0 0 0 50 531755.1698213569
 374 0 0 0 0 50 533100.0513368159
 375 0 0 0 0 50 534582.4297686949
 376 0 0 0 0 50 536027.476101869
 377 0 0 0 0 50 537387.4307361809
 378 0 0 0 0 50 538627.8517349109
 379 0 0 0 0 50 539928.0590266768
 380 0 0 0 0 50 541240.85902626
 381 0 0 0 0 50 542563.038658664
 382 0 0 0 0 50 543875.0621072495
 383 0 0 0 0 50 545307.9822418134
 384 0 0 0 0 50 546636.766463063
 385 0 0 0 0 50 548018.7004985462
 386 0 0 0 0 50 549513.9211778592
 387 0 0 0 0 50 550912.362075326
 388 0 0 0 0 50 552301.560450745
 389 0 0 0 0 50 553742.9137861376
 390 0 0 0 0 50 555176.5773270357
 391 0 0 0 0 50 556552.039704403
 392 0 0 0 0 50 558003.0339345625
 393 0 0 0 0 50 559334.842023215
 394 0 0 0 0 50 560711.2063688312
 395 0 0 0 0 50 562168.768122831
 396 0 0 0 0 50 563435.6518594882
 397 0 0 0 0 50 564780.6216179425
 398 0 0 0 0 50 565987.6952368292
 399 0 0 0 0 50 567285.5783130185
 400 0 0 0 0 50 568589.3572023938
 401 0 0 0 0 50 569998.5044603343
 402 0 0 0 0 50 571411.585501052
 403 0 0 0 0 50 572643.1709091834
 404 0 0 0 0 50 573957.888093621
 405 0 0 0 0 50 575417.442649483
 406 0 0 0 0 50 576767.9632208212
 407 0 0 0 0 50 578095.2424631173
 408 0 0 0 0 50 579424.750684481
 409 0 0 0 0 50 580779.7273325484
 410 0 0 0 0 50 582169.2574350365
 411 0 0 0 0 50 583425.0056704354
 412 0 0 0 0 50 584638.626634013
 413 0 0 0 0 50 585928.0837132948
 414 0 0 0 0 50 587157.4305394553
 415 0 0 0 0 50 588564.4173365899
 416 0 0 0 0 50 589914.065821385
 417 0 0 0 0 50 591185.6556344221
 418 0 0 0 0 50 592465.2256247042
 419 0 0 0 0 50 593655.3355049886
 420 0 0 0 0 50 595006.289958921
 421 0 0 0 0 50 596232.5136570998
 422 0 0 0 0 50 597388.3156653077
 423 0 0 0 0 50 598704.8304518735
 424 0 0 0 0 50 600070.0814552048
 425 0 0 0 0 50 601414.9113003951
 426 0 0 0 0 50 602623.6805428717
 427 0 0 0 0 50 603961.3904713456
 428 0 0 0 0 50 605172.7111104894
 429 0 0 0 0 50 606352.4584155764
