 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 12 10 7 9 12 25531.218500000006
 1 9 13 8 10 10 30975.175792739523
 2 12 9 8 12 9 35209.15209127278
 3 11 8 7 14 10 39971.537259278724
 4 12 7 7 14 10 44592.17715655403
 5 12 7 8 14 9 49450.51193746577
 6 12 7 7 14 10 53581.671485229126
 7 11 7 8 14 10 58237.46833100026
 8 11 7 7 14 11 62831.97553203998
 9 11 7 8 14 10 66991.5601280468
 10 10 8 8 14 10 70545.60309714578
 11 10 8 7 14 11 75166.39427839473
 12 11 7 7 14 11 79394.62112903391
 13 11 7 7 14 11 83992.2313050584
 14 11 7 8 13 11 88661.74463758637
 15 11 7 8 14 10 92698.67709186394
 16 11 7 8 14 10 97293.53744665702
 17 11 7 8 14 10 101592.95038846794
 18 11 7 7 14 11 105810.33689718573
 19 11 8 7 13 11 110650.0905187909
 20 11 7 7 14 11 115193.50937403839
 21 10 8 7 14 11 119937.30379750833
 22 11 7 7 13 12 124502.1317170455
 23 10 9 7 13 11 129261.56617142312
 24 11 8 7 13 11 133501.22854800604
 25 12 8 6 13 11 138453.93996264707
 26 11 8 7 13 11 143420.2087314141
 27 11 8 7 13 11 148439.54754169125
 28 11 8 7 13 11 153380.73958985784
 29 11 8 7 13 11 158630.5613033744
 30 11 8 7 13 11 163690.7732428888
 31 10 9 7 13 11 168762.39107987474
 32 11 8 7 13 11 174102.5614439325
 33 11 8 7 13 11 179027.07688794527
 34 10 9 7 13 11 184612.79610055915
 35 12 8 7 13 10 189368.0199947498
 36 11 8 8 12 11 194534.67479246575
 37 11 8 7 13 11 199443.42590577793
 38 11 8 7 13 11 204542.23908704906
 39 11 8 7 13 11 209268.21005690898
 40 11 8 7 13 11 214577.38422879472
 41 11 8 7 13 11 219521.1863602543
 42 11 8 8 13 10 224874.13446420175
 43 11 8 8 13 10 229718.92329784922
 44 11 8 8 13 10 234470.95278594387
 45 11 8 7 13 11 239671.34561791192
 46 11 9 8 12 10 244823.988166657
 47 10 9 7 13 11 249661.899118753
 48 11 8 7 13 11 253994.08204673763
 49 11 9 8 12 10 258950.44872575213
 50 10 9 8 13 10 264024.0315097498
 51 11 8 8 13 10 269283.0413859481
 52 11 8 8 13 10 274081.64703284635
 53 11 8 8 13 10 279007.3328089251
 54 11 8 8 13 10 284073.9251728701
 55 10 9 8 13 10 289421.7897802002
 56 11 8 8 13 10 294530.22248484724
 57 11 9 7 12 11 299657.6578216238
