 "year" "mean season Bio-E" "fcm convergence" "probability of mutation" "mutated?" "recombined?" "decay-rate" "energy-gain" "ndvi-weight" "caribou-veg-factor" "caribou-rough-factor" "caribou-insect-factor" "caribou-modifier-factor" "caribou-deflection-factor" "caribou-precip-factor" "solution success"
 155 -395794.1229999938 0.4 0.3096179988492497 0 0 0.34099999999999997 0 0.18100000000000005 0 0.629 0.897 0.18100000000000005 0 0.06300000000000006 0.0607640023015007
 156 -405082.8989999931 0.31999999999999995 0.24518101227464245 0 0 0.34099999999999997 0 0.18100000000000005 0 0.629 0.897 0.18100000000000005 0 0.06300000000000006 0.053637975450715025
 157 -411365.39549999253 0.26 0.1965908690065181 1 0 0.34099999999999997 0 0.18100000000000005 0 0.629 0.897 0.18100000000000005 0 0.06300000000000006 0.04881826198696382
 158 -408170.5184999928 0.30000000000000004 0.22936536958189213 0 0 0.517 0 0.3570000000000001 0 0.805 0.813 0.09700000000000003 0 0 0.051269260836215746
 159 -411271.98749999254 0.38 0.29855503931722005 0 0 0.517 0 0.3570000000000001 0 0.805 0.813 0.09700000000000003 0 0 0.04888992136555992
 160 -389592.3679999943 0.4 0.3072391131568832 0 0 0.517 0 0.3570000000000001 0 0.805 0.813 0.09700000000000003 0 0 0.06552177368623369
 161 -395787.4974999938 0.30000000000000004 0.22461545742232214 0 0 0.517 0 0.3570000000000001 0 0.805 0.813 0.09700000000000003 0 0 0.06076908515535573
 162 -395788.09599999373 0.31999999999999995 0.24161568699654534 1 1 0.517 0 0.3570000000000001 0 0.805 0.813 0.09700000000000003 0 0 0.06076862600690924
 163 -392695.6463519505 0.30000000000000004 0.22342947692825105 1 1 0.21599999999999997 0.39299999999999996 0 0.31100000000000005 0.3390000000000001 0 0.4830000000000001 0.16500000000000015 0.4640000000000001 0.06314104614349791
 164 -405082.88493232464 0.30000000000000004 0.22818100687852888 0 0 0.378 0.15200000000000002 0.02400000000000002 0.02400000000000002 0.7929999999999999 0.716 0 0.09800000000000003 0.22700000000000004 0.05363798624294225
 165 -392689.619442737 0.26 0.18942716511037103 1 1 0.378 0.15200000000000002 0.02400000000000002 0.02400000000000002 0.7929999999999999 0.716 0 0.09800000000000003 0.22700000000000004 0.06314566977925795
 166 -392682.39547438733 0.30000000000000004 0.22342439412136073 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.06315121175727856
 167 -395780.8579732231 0.31999999999999995 0.24161291061496853 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.06077417877006286
 168 -395785.0754732217 0.28 0.20761452837484531 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.060770943250309406
 169 -403004.2384708939 0.28 0.210383674135364 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.05523265172927205
 170 -411242.5909685692 0.42000000000000004 0.3325437633174413 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.048912473365117504
 171 -418468.9919662386 0.4 0.31831568544926686 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.04336862910146633
 172 -421568.6514650745 0.21999999999999997 0.1665046610913212 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.040990677817357546
 173 -421593.2179639084 0.38 0.3025140843743415 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.04097183125131698
 174 -420543.42096507386 0.30000000000000004 0.23411140044690204 0 0 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.04177719910619593
 175 -436025.51695925475 0.24 0.18905006404267535 1 1 0.696 0.06799999999999995 0.34299999999999997 0 0.49700000000000005 0.51 0.6240000000000001 0.3230000000000001 0.5030000000000001 0.029899871914649268
 176 -431910.25899999216 0.24 0.18747152243958273 0 0 0.5399999999999999 0 0 0 0.4460000000000001 0.20900000000000007 0.36 0.20900000000000007 0.025000000000000022 0.03305695512083451
 177 -426739.7614999932 0.28 0.21948820924433957 1 1 0.5399999999999999 0 0 0 0.4460000000000001 0.20900000000000007 0.36 0.20900000000000007 0.025000000000000022 0.0370235815113209
 178 -408241.15508779866 0.28 0.21239246455228186 0 0 0.395 0.926 0.41900000000000004 0.41900000000000004 1 0.291 0.22299999999999998 0.7980000000000002 0.784 0.05121507089543631
 179 -422612.44900855026 0.38 0.30290504373170324 0 0 0.395 0.926 0.41900000000000004 0.41900000000000004 1 0.291 0.22299999999999998 0.7980000000000002 0.784 0.04018991253659354
 180 -419497.841040231 0.31999999999999995 0.25071033411593047 1 0 0.395 0.926 0.41900000000000004 0.41900000000000004 1 0.291 0.22299999999999998 0.7980000000000002 0.784 0.042579331768138995
 181 -417421.0040469933 0.31999999999999995 0.2499136954533921 0 0 0.562 0.9450000000000001 0.43800000000000006 0.21300000000000002 1 0.08499999999999996 0.01699999999999996 0.9650000000000002 0.803 0.04417260909321574
 182 -417445.55653082253 0.36 0.28392311336049963 0 0 0.562 0.9450000000000001 0.43800000000000006 0.21300000000000002 1 0.08499999999999996 0.01699999999999996 0.9650000000000002 0.803 0.04415377327900072
 183 -394741.9036440414 0.30000000000000004 0.2242143857476186 0 0 0.562 0.9450000000000001 0.43800000000000006 0.21300000000000002 1 0.08499999999999996 0.01699999999999996 0.9650000000000002 0.803 0.06157122850476282
 184 -394735.2781440698 0.31999999999999995 0.24121184432070192 1 1 0.562 0.9450000000000001 0.43800000000000006 0.21300000000000002 1 0.08499999999999996 0.01699999999999996 0.9650000000000002 0.803 0.06157631135859609
 185 -415345.35049999686 0.30000000000000004 0.23211751074031334 0 0 0.138 0 0.124 0.02300000000000002 0.816 0.739 0.124 0 0.35100000000000003 0.045764978519373334
 186 -423610.7054999955 0.24 0.18428795761411412 0 0 0.138 0 0.124 0.02300000000000002 0.816 0.739 0.124 0 0.35100000000000003 0.03942408477177173
 187 -411261.88299999456 0.26 0.19655116340621195 0 0 0.138 0 0.124 0.02300000000000002 0.816 0.739 0.124 0 0.35100000000000003 0.048897673187576096
 188 -423608.32549999544 0.31999999999999995 0.2522870446873784 0 0 0.138 0 0.124 0.02300000000000002 0.816 0.739 0.124 0 0.35100000000000003 0.039425910625243143
 189 -432884.5329999967 0.30000000000000004 0.23884523705408395 1 1 0.138 0 0.124 0.02300000000000002 0.816 0.739 0.124 0 0.35100000000000003 0.032309525891832114
 190 -424621.613924034 0.28 0.2186757245585094 0 0 1 0.15299999999999997 0.6859999999999999 0.40900000000000003 0.92 0.589 0.21099999999999997 0.5589999999999999 0.10000000000000003 0.03864855088298125
 191 -426666.7024240337 0.24 0.185460185049495 1 0 1 0.15299999999999997 0.6859999999999999 0.40900000000000003 0.92 0.589 0.21099999999999997 0.5589999999999999 0.10000000000000003 0.03707962990100999
 192 -433907.9817885221 0.26 0.20523781426487228 1 1 1 0.38599999999999995 0.9189999999999999 0.01100000000000001 0.995 0.19099999999999995 0.44399999999999995 0.6339999999999999 0 0.03152437147025544
 193 -433914.5934999973 0.19999999999999996 0.15424035040276066 0 0 0.251 0 0.18800000000000006 0.18800000000000006 0.5159999999999999 0.02200000000000002 0.17299999999999993 0 0 0.0315192991944786
 194 -406030.8109999997 0.33999999999999997 0.2625446148830072 0 0 0.251 0 0.18800000000000006 0.18800000000000006 0.5159999999999999 0.02200000000000002 0.17299999999999993 0 0 0.052910770233985605
 195 -383345.0989999989 0.36 0.27084276908323707 0 0 0.251 0 0.18800000000000006 0.18800000000000006 0.5159999999999999 0.02200000000000002 0.17299999999999993 0 0 0.07031446183352585
 196 -380222.6545000012 0.45999999999999996 0.35464505350978176 0 0 0.251 0 0.18800000000000006 0.18800000000000006 0.5159999999999999 0.02200000000000002 0.17299999999999993 0 0 0.0727098929804364
 197 -400844.68250000075 0.4 0.31155530590717323 1 0 0.251 0 0.18800000000000006 0.18800000000000006 0.5159999999999999 0.02200000000000002 0.17299999999999993 0 0 0.05688938818565359
 198 -380244.2004487813 0.19999999999999996 0.1336533181621715 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.07269336367565693
 199 -392641.07093597145 0.33999999999999997 0.2574085427449066 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.06318291451018676
 200 -390563.66343917174 0.28 0.2056116852470932 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.06477662950581364
 201 -383370.86244237074 0.18000000000000005 0.11785265149304597 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.07029469701390811
 202 -399877.60442636744 0.31999999999999995 0.24318435152526557 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.05763129694946878
 203 -407168.5874231647 0.24 0.17798104619223806 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.05203790761552385
 204 -413227.2029231685 0.31999999999999995 0.24830502605414972 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.04738994789170048
 205 -389515.0494423765 0.33999999999999997 0.2562094550987251 0 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.06558108980254973
 206 -369991.2269615831 0.38 0.28272045529788375 1 0 0.43800000000000006 0.18700000000000006 0.17600000000000005 0.17600000000000005 0.3359999999999999 0 0.16099999999999992 0 0.18700000000000006 0.08055908940423251
 207 -371982.47848976345 0.38 0.28348426485990164 0 0 0 0.04600000000000004 0.13700000000000007 0 0.1949999999999999 0 0.12199999999999994 0 0 0.07903147028019675
 208 -365785.5394913392 0.24 0.16210722650223977 1 0 0 0.04600000000000004 0.13700000000000007 0 0.1949999999999999 0 0.12199999999999994 0 0 0.08378554699552043
 209 -368883.40349198796 0.31999999999999995 0.2312955134223198 1 0 0.07399999999999995 0.039000000000000035 0.21100000000000002 0 0.1879999999999999 0 0 0 0.07399999999999995 0.08140897315536033
 210 -382270.1228746764 0.28 0.20243042687943089 0 0 0 0.488 0.0010000000000000009 0 0 0 0.44899999999999995 0.44899999999999995 0 0.07113914624113826
 211 -387440.6063579707 0.42000000000000004 0.32341373469810925 1 1 0 0.488 0.0010000000000000009 0 0 0 0.44899999999999995 0.44899999999999995 0 0.06717253060378159
 212 -393637.5454381983 0.4 0.3087907730871493 0 0 0.85 0.19000000000000006 0 0 0 0 0.6679999999999999 0 0.493 0.062418453825701437
 213 -380269.99194469996 0.4 0.3036632113328347 0 0 0.85 0.19000000000000006 0 0 0 0 0.6679999999999999 0 0.493 0.07267357733433066
 214 -369927.79995771305 0.45999999999999996 0.35069612579889253 0 0 0.85 0.19000000000000006 0 0 0 0 0.6679999999999999 0 0.493 0.08060774840221485
 215 -382294.090947956 0.48 0.372439620616784 1 0 0.85 0.19000000000000006 0 0 0 0 0.6679999999999999 0 0.493 0.07112075876643198
 216 -371067.3998367541 0.38 0.2831332565541826 1 0 1 0.681 0.394 0 0 0.394 1 0.394 0.311 0.07973348689163484
 217 -358613.12938246876 0.4 0.2953560143392669 0 0 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.08928797132146626
 218 -349318.93891451764 0.33999999999999997 0.24079092401784336 0 0 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.09641815196431325
 219 -359634.75488247565 0.48 0.3637478921681916 0 0 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.08850421566361677
 220 -346225.89092518814 0.45999999999999996 0.3416044844362056 0 0 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.09879103112758869
 221 -352419.21090382844 0.4 0.29298013460062466 0 0 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.09403973079875072
 222 -337940.6734572813 0.38 0.27042641866408945 1 1 1 0.6240000000000001 0.05400000000000005 0 0 0.337 0.66 0.613 0.53 0.10514716267182111
 223 -335865.63200000033 0.4 0.2866304687380131 1 1 0.4149999999999999 0 0.35500000000000004 0 0.3319999999999999 0 0 0 0.21799999999999997 0.1067390625239738
 224 -331745.5439810085 0.42000000000000004 0.30205007440775167 0 0 1 0.5550000000000002 0 0.236 1 0.952 0.395 0.49300000000000005 0.15800000000000003 0.10989985118449674
 225 -328647.6799905101 0.36 0.249861787491565 0 0 1 0.5550000000000002 0 0.236 1 0.952 0.395 0.49300000000000005 0.15800000000000003 0.11227642501686996
 226 -336875.815971547 0.36 0.2530179577949931 0 0 1 0.5550000000000002 0 0.236 1 0.952 0.395 0.49300000000000005 0.15800000000000003 0.10596408441001381
 227 -340993.4959620571 0.33999999999999997 0.23759742844727932 1 1 1 0.5550000000000002 0 0.236 1 0.952 0.395 0.49300000000000005 0.15800000000000003 0.10280514310544131
 228 -332760.54400000063 0.33999999999999997 0.2344394108170313 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.10912117836593738
 229 -340998.3120000012 0.33999999999999997 0.23759927579593448 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.10280144840813099
 230 -340998.3120000013 0.4 0.28859927579593453 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.10280144840813099
 231 -332765.36000000057 0.43999999999999995 0.3194412581511317 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.10911748369773644
 232 -328645.27200000035 0.33999999999999997 0.23286086382815507 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11227827234368981
 233 -324530 0.36 0.24828231683927887 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 234 -324530 0.36 0.24828231683927887 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 235 -324530 0.28 0.1802823168392789 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 236 -324530 0.33999999999999997 0.23128231683927886 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 237 -324530 0.4 0.2822823168392789 0 0 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 238 -324530 0.42000000000000004 0.2992823168392789 1 1 0 0 0 0 0 0 0.37699999999999995 0.255 0.44200000000000006 0.11543536632144225
 239 -324532.40799999953 0.36 0.24828324050632894 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543351898734211
 240 -324530 0.38 0.2652823168392789 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 241 -324530 0.28 0.1802823168392789 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 242 -324530 0.26 0.16328231683927888 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 243 -324530 0.30000000000000004 0.19728231683927888 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 244 -324530 0.26 0.16328231683927888 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 245 -328645.2719991628 0.28 0.18186086382783387 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.1122782723443323
 246 -324530 0.28 0.1802823168392789 0 0 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 247 -324530 0.38 0.2652823168392789 1 1 0.576 0.049000000000000044 0.513 0.049000000000000044 0.6709999999999999 0.17700000000000005 0.31199999999999994 0.625 0.17700000000000005 0.11543536632144225
 248 -324530 0.38 0.2652823168392789 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 249 -324530 0.36 0.24828231683927887 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 250 -324530 0.36 0.24828231683927887 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 251 -324530 0.30000000000000004 0.19728231683927888 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 252 -324530 0.30000000000000004 0.19728231683927888 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 253 -324530 0.21999999999999997 0.12928231683927885 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 254 -324530 0.38 0.2652823168392789 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 255 -324530 0.28 0.1802823168392789 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.11543536632144225
 256 -328652.49600000033 0.30000000000000004 0.1988636348293058 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.1122727303413884
 257 -332770.1760000006 0.24 0.1494431054852323 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.10911378902953539
 258 -328652.49600000033 0.36 0.2498636348293058 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.1122727303413884
 259 -328652.49600000033 0.36 0.2498636348293058 0 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.1122727303413884
 260 -328652.49600000033 0.38 0.2668636348293058 1 0 0.15000000000000002 0 0 0 0.04299999999999987 0.15000000000000002 0.27199999999999996 0 0 0.1122727303413884
 261 -328652.49599481263 0.31999999999999995 0.21586363482731585 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11227273034536822
 262 -328652.49599481263 0.28 0.1818636348273159 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11227273034536822
 263 -328652.49599481263 0.26 0.1648636348273159 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11227273034536822
 264 -331748.5504896277 0.19999999999999996 0.1150512276523313 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.1098975446953373
 265 -331746.7409896307 0.21999999999999997 0.13205053355950538 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.10989893288098918
 266 -327626.05449481506 0.30000000000000004 0.19846990966429418 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11306018067141166
 267 -327626.05449481506 0.36 0.24946990966429416 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11306018067141166
 268 -330722.1089896301 0.26 0.16565750248930958 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11068499502138085
 269 -327626.05449481506 0.36 0.24946990966429416 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11306018067141166
 270 -327626.05449481506 0.4 0.2834699096642942 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11306018067141166
 271 -324530 0.4 0.2822823168392789 0 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11543536632144225
 272 -324530 0.48 0.35028231683927885 1 0 0 0.30300000000000005 0 0 0 0 0.575 0.30300000000000005 0 0.11543536632144225
 273 -324530 0.38 0.2652823168392789 0 0 0 0.30300000000000005 0 0 0 0 0.07299999999999995 0.30300000000000005 0 0.11543536632144225
 274 -324530 0.43999999999999995 0.3162823168392788 1 1 0 0.30300000000000005 0 0 0 0 0.07299999999999995 0.30300000000000005 0 0.11543536632144225
 275 -324530 0.31999999999999995 0.21428231683927884 0 0 0 0 0 0 0 0.33100000000000007 0.453 0 0.18100000000000005 0.11543536632144225
 276 -324530 0.31999999999999995 0.21428231683927884 0 0 0 0 0 0 0 0.33100000000000007 0.453 0 0.18100000000000005 0.11543536632144225
 277 -324530 0.26 0.16328231683927888 1 1 0 0 0 0 0 0.33100000000000007 0.453 0 0.18100000000000005 0.11543536632144225
 278 -324530 0.31999999999999995 0.21428231683927884 1 1 0.368 0.031000000000000028 0 0 0.031000000000000028 0.7050000000000001 0.6910000000000001 0.981 0.453 0.11543536632144225
 279 -324530 0.4 0.2822823168392789 0 0 0.502 0.14800000000000002 0.352 0.352 0.1909999999999999 0.10000000000000003 0.22199999999999998 0 0.14800000000000002 0.11543536632144225
 280 -324530 0.38 0.2652823168392789 0 0 0.502 0.14800000000000002 0.352 0.352 0.1909999999999999 0.10000000000000003 0.22199999999999998 0 0.14800000000000002 0.11543536632144225
 281 -324532.40799999854 0.45999999999999996 0.33328324050632846 1 0 0.502 0.14800000000000002 0.352 0.352 0.1909999999999999 0.10000000000000003 0.22199999999999998 0 0.14800000000000002 0.115433518987343
 282 -328651.8975000003 0.38 0.2668634052550826 0 0 0.15600000000000003 0 0.023999999999999966 0.023999999999999966 0 0 0 0 0 0.11227318948983478
 283 -332774.9920000006 0.4 0.2854449528193328 0 0 0.15600000000000003 0 0.023999999999999966 0.023999999999999966 0 0 0 0 0 0.10911009436133445
 284 -328652.49600000033 0.33999999999999997 0.23286363482930578 0 0 0.15600000000000003 0 0.023999999999999966 0.023999999999999966 0 0 0 0 0 0.1122727303413884
 285 -332772.5840000006 0.33999999999999997 0.23444402915228257 0 0 0.15600000000000003 0 0.023999999999999966 0.023999999999999966 0 0 0 0 0 0.10911194169543481
 286 -324530 0.36 0.24828231683927887 1 1 0.15600000000000003 0 0.023999999999999966 0.023999999999999966 0 0 0 0 0 0.11543536632144225
 287 -324530 0.31999999999999995 0.21428231683927884 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 288 -324530 0.4 0.2822823168392789 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 289 -324530 0.31999999999999995 0.21428231683927884 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 290 -324530 0.33999999999999997 0.23128231683927886 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 291 -324530 0.31999999999999995 0.21428231683927884 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 292 -324530 0.33999999999999997 0.23128231683927886 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 293 -324530 0.38 0.2652823168392789 0 0 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 294 -324530 0.33999999999999997 0.23128231683927886 1 1 0.552 0.396 0.07800000000000001 0.07800000000000001 0.396 0.062000000000000055 0.637 0.3650000000000001 0.05400000000000005 0.11543536632144225
 295 -324530 0.38 0.2652823168392789 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11543536632144225
 296 -324530 0.28 0.1802823168392789 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11543536632144225
 297 -324530 0.48 0.35028231683927885 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11543536632144225
 298 -324530 0.38 0.2652823168392789 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11543536632144225
 299 -324530 0.38 0.2652823168392789 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11543536632144225
 300 -328650.08799055533 0.33999999999999997 0.23286271115863266 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.11227457768273463
 301 -332765.3599811216 0.36 0.2514412581438902 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.10911748371221963
 302 -332765.35998112167 0.31999999999999995 0.21744125814389015 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.10911748371221963
 303 -332767.76798111614 0.30000000000000004 0.2004421818109383 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.10911563637812338
 304 -332765.35998112167 0.21999999999999997 0.13244125814389016 0 0 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.10911748371221963
 305 -332774.9919810996 0.33999999999999997 0.23444495281208266 1 1 0.249 0.552 0.03500000000000003 0.03500000000000003 0.45699999999999996 0.45699999999999996 0.307 0.249 0.45699999999999996 0.10911009437583463
 306 -332767.7680000006 0.33999999999999997 0.23444218181818205 1 0 0.29800000000000004 0 0 0 0 0.07800000000000001 0.42 0 0.14800000000000002 0.10911563636363586
 307 -332777.4000000006 0.30000000000000004 0.20044587648638307 0 0 0.29800000000000004 0 0.42100000000000004 0 0 0.07800000000000001 0.42 0 0.14800000000000002 0.10910824702723387
 308 -324530 0.33999999999999997 0.23128231683927886 0 0 0.29800000000000004 0 0.42100000000000004 0 0 0.07800000000000001 0.42 0 0.14800000000000002 0.11543536632144225
 309 -324530 0.31999999999999995 0.21428231683927884 0 0 0.29800000000000004 0 0.42100000000000004 0 0 0.07800000000000001 0.42 0 0.14800000000000002 0.11543536632144225
 310 -324530 0.36 0.24828231683927887 1 1 0.29800000000000004 0 0.42100000000000004 0 0 0.07800000000000001 0.42 0 0.14800000000000002 0.11543536632144225
