 "ticks" "state 0" "state 1" "state 2" "state 3" "state 4" "bioenergy success"
 0 7 14 8 8 13 25881.327
 1 7 15 4 9 15 37911.809775762034
 2 6 15 6 10 13 49661.24721614082
 3 6 14 6 10 14 61572.05480526192
 4 7 13 5 10 15 72810.56708137812
 5 6 14 5 10 15 84607.6850903102
 6 6 14 5 10 15 96601.77017920533
 7 7 14 5 9 15 109507.43860141242
 8 5 15 6 10 14 121145.49619974176
 9 4 15 6 11 14 133792.75511349845
 10 7 13 6 10 14 146625.5039756354
 11 7 13 6 10 14 158453.18184235418
 12 7 13 6 10 14 170839.11048943514
 13 6 14 6 10 14 182744.89110321077
 14 6 14 4 10 16 195498.67872357884
 15 5 15 5 10 15 207824.7056340636
 16 6 14 5 10 15 220132.7695884606
 17 5 15 5 10 15 231922.84284072166
 18 4 15 5 10 16 244166.47310202115
 19 3 16 5 10 16 257720.44105543572
 20 5 13 4 11 17 269659.0526389969
 21 5 15 4 9 17 282425.4888072284
 22 5 14 4 10 17 294150.9271713466
 23 5 14 4 10 17 306550.89229786006
 24 6 13 4 10 17 319169.96411594946
 25 6 13 4 10 17 331404.8975776394
 26 6 13 4 10 17 344501.936492235
 27 7 13 4 10 16 357158.3391239088
 28 7 13 4 10 16 369954.41806060396
 29 7 13 4 10 16 382238.6379976807
 30 7 13 4 10 16 394567.59495558625
 31 7 13 4 10 16 407296.29816525633
 32 6 15 4 9 16 419958.33687659574
 33 6 14 4 10 16 432364.7147541557
 34 6 13 4 11 16 444770.5880973502
 35 6 14 4 10 16 458359.1005527609
 36 6 13 4 11 16 470906.3524895952
 37 4 14 4 12 16 483579.7199952874
 38 4 14 4 12 16 496209.4621626229
 39 5 14 4 11 16 509214.5804910173
 40 5 14 4 11 16 523100.9939339899
 41 5 15 5 10 15 535926.8496764194
 42 5 15 5 10 15 549632.502691366
 43 4 15 6 11 14 561843.6524608206
 44 6 14 5 10 15 574645.8550118983
 45 5 14 5 11 15 586864.8209270828
 46 4 15 5 11 15 600290.49401108
 47 6 14 4 10 16 614217.3554007668
 48 6 14 4 10 16 627966.3255285952
 49 6 14 4 10 16 641583.0056141381
 50 6 14 5 10 15 654987.3209081895
 51 6 14 5 10 15 667805.780394259
 52 6 15 5 9 15 681943.6930124034
 53 6 14 5 10 15 694878.5346845033
 54 6 14 5 10 15 708203.6819876115
 55 5 14 5 11 15 720196.0141404342
 56 6 14 5 10 15 733449.4034520225
 57 5 14 5 11 15 747378.8882946868
 58 5 14 5 11 15 760845.732254915
 59 6 14 5 10 15 774877.1723745828
 60 6 14 5 10 15 788318.013949033
 61 4 15 5 10 16 802005.2644116222
 62 3 16 5 10 16 816142.3227316274
 63 6 13 5 10 16 828382.6296050218
 64 4 15 5 10 16 841804.6633519745
 65 6 14 5 10 15 854860.2907517855
 66 7 13 5 10 15 868164.0602737335
 67 5 14 5 11 15 881389.0315070611
 68 5 14 5 11 15 894339.9507269552
 69 4 15 5 10 16 907097.8992729138
 70 4 15 5 11 15 920305.8149158017
 71 3 15 5 11 16 933652.0514792742
 72 4 15 5 10 16 946946.8958248567
 73 4 16 5 9 16 960618.3832941268
 74 3 16 5 10 16 974285.0009800203
 75 4 16 5 9 16 988270.5519073679
 76 4 15 5 10 16 1001870.4063675381
 77 6 13 5 10 16 1015198.1743198
 78 6 13 5 10 16 1028611.8270452595
 79 4 14 5 11 16 1042342.0889233993
 80 7 13 5 10 15 1055322.3508452317
 81 7 13 5 10 15 1069049.2409990842
 82 6 14 5 10 15 1082253.8387042037
 83 3 14 5 12 16 1094870.3931208793
 84 4 15 5 10 16 1108513.5353353447
 85 3 16 5 10 16 1121540.1471894283
 86 3 16 5 10 16 1134663.6511250676
 87 5 14 5 10 16 1146917.898385017
 88 5 14 5 10 16 1159773.1365987458
 89 5 14 5 10 16 1172931.086742294
 90 6 14 5 10 15 1186382.8110111698
 91 6 14 5 10 15 1199380.6934634394
 92 5 14 6 11 14 1211939.169960783
 93 6 14 6 10 14 1224240.8679277336
 94 5 15 6 10 14 1237735.3345866217
 95 5 14 6 11 14 1250292.1155426067
 96 4 15 5 11 15 1263003.7132996407
 97 4 15 5 12 14 1275783.2767115643
 98 4 14 6 12 14 1288774.191944122
 99 7 14 5 10 14 1300809.7381624796
 100 6 14 6 10 14 1313627.6414458172
 101 7 14 5 10 14 1326824.8445345934
 102 6 14 6 10 14 1340517.8229508535
 103 5 14 6 11 14 1353873.6597967222
 104 6 14 5 11 14 1367286.0157521334
 105 6 15 6 9 14 1379907.5954581331
 106 5 16 6 9 14 1393888.44650509
 107 6 15 6 9 14 1406723.6234267394
 108 5 16 6 9 14 1420457.2943053117
 109 6 15 5 10 14 1433263.6646615162
 110 5 15 6 10 14 1446638.2358347985
 111 6 14 6 10 14 1460410.9777115395
 112 8 13 5 10 14 1473309.4611022081
 113 6 14 6 10 14 1487012.173874788
 114 6 15 6 10 13 1500496.2628983862
 115 6 15 6 9 14 1514829.3620840407
 116 6 14 6 10 14 1529127.670605372
 117 5 14 6 11 14 1542135.9852884463
 118 7 13 6 10 14 1555464.0158123232
 119 6 15 5 10 14 1568958.8996862841
 120 6 14 5 11 14 1581836.6561382473
 121 6 14 5 11 14 1594356.4993203802
 122 7 13 6 10 14 1607454.966719854
 123 6 14 5 10 15 1620163.496540541
 124 6 14 6 10 14 1633699.4994290802
 125 7 14 4 10 15 1646710.7330355195
 126 6 16 4 9 15 1660118.4571174702
 127 4 15 5 11 15 1673074.5578567372
 128 5 14 4 12 15 1685727.3625249479
 129 5 14 5 11 15 1698822.5543616975
 130 5 14 5 11 15 1711951.7937297157
 131 4 16 5 10 15 1725549.0916957401
 132 7 13 5 10 15 1738472.993937035
 133 8 13 4 10 15 1751997.288910034
 134 7 14 4 10 15 1765475.902328902
 135 6 15 5 9 15 1779885.5816355825
 136 5 14 4 11 16 1793783.7703142858
 137 6 14 4 10 16 1807382.3514956823
 138 5 14 5 10 16 1821016.8032352282
 139 6 14 4 10 16 1834489.1463963527
 140 6 13 5 10 16 1847837.2831706032
 141 5 14 5 10 16 1860956.2059037283
 142 4 15 5 10 16 1874618.5670857301
 143 5 14 5 10 16 1887175.311620495
 144 5 14 5 10 16 1901770.643959318
 145 5 13 5 11 16 1915199.5150393343
 146 4 14 4 11 17 1929304.8335226877
 147 4 14 4 11 17 1943257.6897844628
 148 4 14 4 11 17 1957873.6840404526
 149 5 13 4 11 17 1973050.1886009257
 150 4 13 4 12 17 1987327.9515821394
 151 4 14 5 11 16 2001352.5304202086
 152 4 14 5 11 16 2016347.299085452
 153 4 15 5 10 16 2031712.2303360822
 154 3 14 4 12 17 2046488.5566405717
 155 3 14 4 12 17 2061457.1971008596
 156 4 14 4 11 17 2075735.9130016328
 157 5 13 4 11 17 2090048.2659084895
 158 6 14 4 10 16 2104095.1978628235
